time,open,high,low,close,"COPPER1!, MCX: Open","COPPER1!, MCX: High","COPPER1!, MCX: Low","COPPER1!, MCX: Close",Volume,Volume MA
1519789500,10488.95,10535.5,10461.55,10492.85,458.5,459.7,453.05,453.6,NaN,NaN
1519875900,10479.95,10525.5,10447.15,10458.35,454.8,455.25,449.2,452.2,NaN,NaN
1520221500,10428.3,10428.7,10323.9,10358.85,453.15,453.15,448.35,452.35,NaN,NaN
1520307900,10420.5,10441.35,10215.9,10249.25,452.4,457.25,451.7,454.85,NaN,NaN
1520394300,10232.95,10243.35,10141.55,10154.2,454.3,455,449.8,452.05,NaN,NaN
1520480700,10216.25,10270.35,10146.4,10242.65,452,452.35,444.2,445.3,NaN,NaN
1520567100,10271.3,10296.7,10211.9,10226.85,444.7,454,442.45,452.3,NaN,NaN
1520826300,10301.6,10433.65,10295.45,10421.4,452.65,453.35,448.5,450.25,NaN,NaN
1520912700,10389.5,10478.6,10377.85,10426.85,449.85,451.8,447.65,450.95,NaN,NaN
1520999100,10393.05,10420.35,10336.3,10410.9,452.6,458.6,452.6,454.25,NaN,NaN
1521085500,10405.45,10420,10346.2,10360.15,455,455,448.5,450.95,NaN,NaN
