Date,Open,High,Low,Close
25-10-2019,16.24,16.24,15.195,15.315
27-10-2019,16.24,16.24,13.9825,15.585
29-10-2019,15.585,16.547501,15.4975,16.42
30-10-2019,16.42,16.844999,16.252501,16.657499
31-10-2019,16.657499,16.795,15.5025,16.280001
01-11-2019,16.280001,16.4725,15.1675,15.7325
04-11-2019,15.7325,16.365,13.495,15.925
05-11-2019,15.925,16.34,13.5075,15.9175
06-11-2019,15.9175,16.1525,13.3825,15.775
07-11-2019,15.775,15.9225,13.525,15.2075
08-11-2019,15.2075,15.99,13.71,15.855
11-11-2019,15.855,16.764999,15.195,16.25
13-11-2019,16.25,16.67,14.4725,16.4625
14-11-2019,16.4625,16.4625,14.0925,15.65
15-11-2019,15.65,15.65,12.5225,15.03
18-11-2019,15.03,16.065001,12.665,15.755
19-11-2019,15.755,15.755,12.61,15.4125
20-11-2019,15.4125,15.4125,11.6075,15.16
21-11-2019,15.16,15.595,12.61,14.975
22-11-2019,14.975,15.8775,12.2375,14.8725
25-11-2019,14.8725,15.2125,13.0,15.0025
26-11-2019,15.0025,15.1275,13.1075,14.8375
27-11-2019,14.8375,14.8375,12.3575,14.6175
28-11-2019,14.6175,14.6175,12.8875,13.9875
29-11-2019,13.9875,14.2925,13.14,13.8975
02-12-2019,13.8975,15.845,13.4975,14.2025
03-12-2019,14.2025,16.342501,12.07,14.5625
04-12-2019,14.5625,15.8725,12.2625,13.3225
05-12-2019,13.3225,15.12,12.8275,14.305
06-12-2019,14.305,14.7225,11.4075,13.64
09-12-2019,13.64,15.3625,12.465,14.5975
10-12-2019,14.5975,15.6625,11.735,14.29
11-12-2019,14.29,14.4475,11.71,13.3775
12-12-2019,13.3775,13.765,11.825,13.3475
13-12-2019,13.3475,14.67,12.185,13.3
16-12-2019,13.3,14.11,12.5,13.415
17-12-2019,13.415,13.425,11.955,12.5175
18-12-2019,12.5175,12.715,11.39,12.3375
19-12-2019,12.3375,12.415,11.325,12.1225
20-12-2019,12.1225,12.7325,11.9025,12.325
23-12-2019,12.325,14.505,10.695,11.9575
24-12-2019,11.9575,13.31,10.8875,11.625
26-12-2019,11.625,12.3475,10.8425,11.1225
27-12-2019,11.1225,11.4675,10.425,10.525
30-12-2019,10.525,11.4525,9.6175003,11.0075
31-12-2019,11.0075,11.7925,10.44,11.6675
01-01-2020,11.6675,11.73,11.085,11.5975
02-01-2020,11.5975,11.7,10.73,11.49
03-01-2020,11.49,12.94,10.685,12.695
06-01-2020,12.695,15.095,12.695,14.7775
07-01-2020,14.7775,14.9125,14.4625,14.61
08-01-2020,14.61,16.387501,13.7925,15.64
09-01-2020,15.64,15.64,12.995,13.9975
10-01-2020,13.9975,14.245,13.1775,14.0775
13-01-2020,14.0775,14.495,13.5775,14.275
14-01-2020,14.275,14.275,13.0625,13.9125
15-01-2020,13.9125,14.4575,13.585,14.12
16-01-2020,14.12,14.365,12.5975,14.1825
17-01-2020,14.1825,14.53,12.5025,14.1275
20-01-2020,14.1275,15.495,12.465,15.41
21-01-2020,15.41,16.040001,15.0725,15.8625
22-01-2020,15.8625,16.610001,15.3575,16.360001
23-01-2020,16.360001,16.7075,15.7775,15.855
24-01-2020,15.855,16.215,14.5925,15.56
27-01-2020,15.56,17.34,14.6825,17.174999
28-01-2020,17.174999,17.615,16.9575,17.297501
29-01-2020,17.297501,17.297501,15.6525,16.497499
30-01-2020,16.497499,17.139999,15.38,16.797501
31-01-2020,16.797501,17.59,14.9025,17.3675
01-02-2020,17.3675,17.93,16.032499,16.834999
03-02-2020,16.834999,17.030001,15.4825,15.7825
04-02-2020,15.7825,15.7825,14.31,14.38
05-02-2020,14.38,14.525,13.8175,14.1725
06-02-2020,14.1725,14.2425,12.645,13.78
07-02-2020,13.78,13.9925,12.975,13.7475
10-02-2020,13.7475,14.6,12.965,14.21
11-02-2020,14.21,14.21,11.375,13.88
12-02-2020,13.88,13.88,13.1475,13.6225
13-02-2020,13.6225,13.6725,11.8,13.37
14-02-2020,13.37,13.9875,11.9025,13.615
17-02-2020,13.615,14.6175,13.38,14.415
18-02-2020,14.415,14.82,11.375,14.51
19-02-2020,14.51,14.51,13.4825,14.0225
20-02-2020,14.0225,14.0275,10.165,13.7
24-02-2020,13.7,17.375,12.295,16.997499
25-02-2020,16.997499,17.317499,15.62,16.897499
26-02-2020,16.897499,18.865,16.502501,18.26
27-02-2020,18.26,19.155001,16.827499,17.764999
28-02-2020,17.764999,23.6975,17.4825,23.235001
02-03-2020,23.235001,26.342501,19.92,25.202499
03-03-2020,25.202499,26.49,21.5425,24.5425
04-03-2020,24.5425,26.2875,22.424999,24.225
05-03-2020,24.225,24.225,22.125,23.247499
06-03-2020,23.247499,27.549999,23.247499,25.6425
09-03-2020,25.6425,34.355,21.424999,30.799999
11-03-2020,30.799999,33.237499,29.65,31.555
12-03-2020,31.555,42.327499,29.809999,41.162498
13-03-2020,41.16249847,59.48249817,41.16249847,51.47249985
16-03-2020,51.4725,59.865002,51.4725,58.875
17-03-2020,58.875,63.439999,57.25,62.924999
18-03-2020,62.924999,64.577499,61.1525,63.955002
19-03-2020,63.955002,73.342499,63.095001,72.197502
20-03-2020,72.197502,72.964996,65.379997,67.099998
23-03-2020,67.099998,73.3675,66.317497,71.985001
24-03-2020,71.985001,86.635002,71.985001,83.607498
25-03-2020,83.607498,84.597504,75.972504,77.625
26-03-2020,77.625,79.404999,70.675003,71.532501
27-03-2020,71.532501,73.029999,65.6325,70.385002
30-03-2020,70.385002,73.364998,70.279999,71.889999
31-03-2020,71.889999,71.889999,63.607498,64.407501
01-04-2020,64.407501,64.407501,59.779999,60.052502
03-04-2020,60.052502,60.59,54.900002,55.302502
07-04-2020,55.302502,55.302502,49.942501,51.799999
08-04-2020,51.799999,53.732498,46.974998,52.2425
09-04-2020,52.2425,52.2425,46.9025,49.744999
13-04-2020,49.744999,52.4925,43.634998,51.4575
15-04-2020,51.4575,51.4575,44.647499,49.735001
16-04-2020,49.735001,49.735001,42.255001,46.095001
17-04-2020,46.095001,46.095001,40.305,42.592499
20-04-2020,42.592499,44.037498,40.294998,43.455002
21-04-2020,43.455002,45.962502,36.215,45.197498
22-04-2020,45.197498,45.424999,40.465,42.822498
23-04-2020,42.822498,42.822498,36.997501,39.23
24-04-2020,39.23,39.947498,34.982498,39.1175
27-04-2020,39.1175,40.1675,35.212502,38.0425
28-04-2020,38.0425,41.912498,35.067501,35.355
29-04-2020,35.355,35.355,31.4825,33.837502
30-04-2020,33.837502,34.252499,32.535,33.987499
04-05-2020,33.987499,43.919998,33.987499,43.669998
05-05-2020,43.669998,43.865002,38.147499,43.607498
06-05-2020,43.607498,43.630001,40.197498,41.247501
07-05-2020,41.247501,41.715,39.657501,39.93
08-05-2020,39.93,39.93,36.547501,38.407501
11-05-2020,38.407501,38.494999,36.947498,38.037498
12-05-2020,38.037498,38.8125,35.244999,38.205002
13-05-2020,38.205002,39.047501,33.439999,38.834999
14-05-2020,38.834999,38.834999,35.794998,38.182499
15-05-2020,38.182499,38.459999,34.055,38.017502
18-05-2020,38.017502,41.244999,27.934999,40.915001
19-05-2020,40.915001,40.915001,37.952499,39.452499
20-05-2020,39.452499,39.452499,34.095001,35.810001
21-05-2020,35.810001,35.810001,32.575001,32.985001
22-05-2020,32.985001,34.360001,26.334999,32.377499
26-05-2020,32.377499,33.209999,30.9725,31.469999
27-05-2020,31.469999,32.014999,28.855,31.272499
28-05-2020,31.272499,31.272499,29.195,30.0175
29-05-2020,30.0175,30.567499,27.41,30.219999
01-06-2020,30.219999,32.172501,28.8325,30.7425
02-06-2020,30.7425,30.9175,27.9025,30.115
03-06-2020,30.115,30.4025,29.334999,30.0425
04-06-2020,30.0425,30.264999,28.450001,29.690001
05-06-2020,29.690001,29.690001,25.92,28.68
08-06-2020,28.68,30.145,27.797501,29.647499
09-06-2020,29.647499,30.34,27.24,30.205
10-06-2020,30.205,30.205,28.727501,29.4375
11-06-2020,29.4375,30.42,28.389999,29.66
12-06-2020,29.66,32.875,29.66,30.8225
15-06-2020,30.8225,33.7775,29.915001,32.577499
16-06-2020,32.577499,35.3125,30.407499,32.965
17-06-2020,32.965,34.017502,29.049999,33.355
18-06-2020,33.355,33.422501,31.217501,31.455
19-06-2020,31.455,31.9125,29.6775,29.965
22-06-2020,29.965,30.9825,29.965,30.459999
23-06-2020,30.459999,31.147499,29.2425,29.34
24-06-2020,29.34,30.530001,27.790001,29.577499
25-06-2020,29.577499,31.285,29.057501,29.727501
26-06-2020,29.727501,30.065001,28.315001,28.735001
29-06-2020,28.735001,30.450001,27.98,28.91
30-06-2020,28.91,29.6325,28.405001,29.1175
01-07-2020,29.1175,29.1625,27.9375,28.1175
02-07-2020,28.1175,28.1175,26.315001,26.5075
03-07-2020,26.5075,26.775,25.627501,25.7675
06-07-2020,25.7675,26.174999,24.5425,25.1975
07-07-2020,25.1975,25.645,24.24,25.102501
08-07-2020,25.102501,26.355,25.030001,26.1
09-07-2020,26.1,27.657499,24.735001,24.9125
10-07-2020,24.9125,25.477501,23.485001,24.942499
13-07-2020,24.942499,25.907499,22.805,25.252501
14-07-2020,25.252501,27.264999,25.252501,26.637501
15-07-2020,26.637501,26.637501,23.74,26.290001
16-07-2020,26.290001,26.5975,25.245001,25.362499
17-07-2020,25.362499,25.502501,23.77,24.157499
20-07-2020,24.157499,25.120001,24.157499,24.7125
21-07-2020,24.7125,24.7125,23.725,24.4275
22-07-2020,24.4275,25.8025,23.73,24.885
23-07-2020,24.885,24.934999,24.0075,24.639999
24-07-2020,24.639999,25.295,22.737499,24.535
27-07-2020,24.535,25.717501,23.290001,25.0175
28-07-2020,25.0175,25.215,23.545,23.6425
29-07-2020,23.6425,24.497499,23.6425,24.112499
30-07-2020,24.112499,25.1425,22.09,24.727501
31-07-2020,24.727501,25.372499,23.967501,24.192499
03-08-2020,24.192499,25.690001,23.262501,25.184999
04-08-2020,25.184999,25.184999,23.555,23.815001
05-08-2020,23.815001,23.932501,21.825001,23.567499
06-08-2020,23.567499,23.705,22.525,23.15
07-08-2020,23.15,23.309999,21.754999,22.577499
10-08-2020,22.577499,23.014999,21.452499,22.51
11-08-2020,22.51,22.51,20.215,21.360001
12-08-2020,21.360001,21.922501,16.85,20.844999
13-08-2020,20.844999,21.190001,19.459999,20.567499
14-08-2020,20.567499,22.969999,16.34,21.672501
17-08-2020,21.672501,22.877501,19.557501,21.307501
18-08-2020,21.307501,21.307501,18.252501,20.43
19-08-2020,20.43,20.43,17.834999,19.9575
20-08-2020,19.9575,21.08,17.6625,20.6175
21-08-2020,20.6175,20.6175,14.885,19.9375
24-08-2020,19.9375,20.067499,17.887501,19.23
25-08-2020,19.23,19.805,15.4225,19.315001
26-08-2020,19.315001,19.592501,17.2225,19.3025
27-08-2020,19.3025,19.469999,17.452499,18.895
28-08-2020,18.895,18.895,16.655001,18.3475
31-08-2020,18.3475,23.872499,16.4,22.834999
01-09-2020,22.834999,23.2425,21.110001,21.799999
02-09-2020,21.799999,22.495001,19.852501,21.105
03-09-2020,21.105,21.105,18.16,20.502501
04-09-2020,20.502501,22.647499,19.8575,22.1525
07-09-2020,22.1525,23.247499,17.245001,22.0075
08-09-2020,22.0075,23.0725,17.57,22.7225
09-09-2020,22.7225,23.27,20.1975,22.23
10-09-2020,22.23,22.23,17.700001,21.262501
11-09-2020,21.262501,21.344999,18.172501,20.7125
14-09-2020,20.7125,21.74,17.532499,21.190001
15-09-2020,21.190001,21.190001,18.897499,20.5975
16-09-2020,20.5975,20.5975,16.325001,19.66
17-09-2020,19.66,20.682501,17.5525,20.1
18-09-2020,20.1,20.77,17.5825,20.045
21-09-2020,20.045,22.9925,18.2675,22.1875
22-09-2020,22.1875,23.275,15.755,21.41
23-09-2020,21.41,22.477501,19.370001,20.99
24-09-2020,20.99,23.817499,20.924999,23.51
25-09-2020,23.51,23.51,18.6675,20.674999
28-09-2020,20.674999,21.0975,19.35,19.5725
29-09-2020,19.5725,20.1975,18.4275,19.775
30-09-2020,19.775,20.215,17.674999,19.530001
01-10-2020,19.530001,19.530001,17.375,18.35
05-10-2020,18.35,20.025,18.35,19.705
06-10-2020,19.705,19.8925,18.360001,19.635
07-10-2020,19.635,20.3375,19.067499,20.059999
08-10-2020,20.059999,20.855,18.977501,20.379999
09-10-2020,20.379999,21.0075,17.51,20.379999
12-10-2020,20.379999,22.1,19.389999,21.127501
13-10-2020,21.127501,21.65,20.525,20.715
14-10-2020,20.715,20.9625,18.424999,20.209999
15-10-2020,20.209999,22.275,19.0375,22.057501
16-10-2020,22.057501,22.4175,20.485001,21.645
19-10-2020,21.645,22.317499,15.465,21.817499
20-10-2020,21.817499,22.7925,18.790001,22.690001
21-10-2020,22.690001,23.545,18.377501,22.915001
22-10-2020,22.915001,23.514999,17.440001,22.635
23-10-2020,22.635,22.780001,19.8325,21.827499
26-10-2020,21.827499,23.405001,21.32,22.8325
27-10-2020,22.8325,23.1675,22.122499,22.195
28-10-2020,22.195,23.465,20.08,23.280001
29-10-2020,23.280001,24.360001,22.282499,24.022499
30-10-2020,24.022499,26.299999,21.725,24.752501
02-11-2020,24.752501,25.9175,24.219999,25.209999
03-11-2020,25.209999,25.3325,22.9175,24.24
04-11-2020,24.24,24.24,20.672501,23.200001
05-11-2020,23.200001,23.200001,19.99,20.965
06-11-2020,20.965,20.965,19.282499,20.497499
09-11-2020,20.497499,21.047501,17.58,20.112499
10-11-2020,20.112499,21.844999,19.895,21.577499
11-11-2020,21.577499,22.375,18.995001,22.032499
12-11-2020,22.032499,22.032499,19.7875,20.620001
13-11-2020,20.620001,29.525,19.557501,19.702499
14-11-2020,19.7025,19.7025,16.175,19.13
17-11-2020,19.129999,20.405001,18.4025,19.8025
18-11-2020,19.8025,19.8025,15.72,19.120001
19-11-2020,19.120001,19.9825,16.325001,19.57
20-11-2020,19.57,19.807501,16.997499,19.6175
23-11-2020,19.6175,20.862499,16.91,20.797501
24-11-2020,20.797501,22.0,20.025,21.057501
25-11-2020,21.057501,23.495001,20.68,23.127501
26-11-2020,23.127501,23.127501,19.4375,20.022499
27-11-2020,20.022499,21.280001,17.625,19.817499
01-12-2020,19.817499,21.235001,19.245001,20.182501
02-12-2020,20.182501,20.5525,17.9625,19.907499
03-12-2020,19.907499,19.907499,17.7225,19.0
04-12-2020,19.0,19.035,16.530001,18.0275
07-12-2020,18.0275,18.315001,16.950001,18.025
08-12-2020,18.025,18.795,16.2675,18.6175
09-12-2020,18.6175,19.629999,16.219999,18.92
10-12-2020,18.92,19.385,17.422501,18.7125
11-12-2020,18.7125,19.285,17.362499,18.790001
14-12-2020,18.790001,19.6425,15.3275,19.4025
15-12-2020,19.4025,19.827499,15.6925,19.344999
16-12-2020,19.344999,19.397499,18.6075,19.200001
17-12-2020,19.200001,21.622499,14.0525,19.157499
18-12-2020,19.157499,19.4925,14.555,18.622499
21-12-2020,18.622499,23.68,18.622499,23.190001
22-12-2020,23.190001,24.48,16.592501,21.985001
23-12-2020,21.985001,22.0825,19.395,20.495001
24-12-2020,20.495001,20.952499,15.645,19.967501
28-12-2020,19.967501,21.022499,18.5975,20.4275
29-12-2020,20.4275,21.2125,17.627501,20.790001
30-12-2020,20.790001,21.5875,20.790001,21.110001
31-12-2020,21.110001,21.504999,19.190001,21.094999
01-01-2021,21.094999,21.3325,19.262501,19.559999
04-01-2021,19.559999,21.0275,19.334999,20.030001
05-01-2021,20.030001,21.004999,20.030001,20.459999
06-01-2021,20.459999,21.629999,20.424999,20.995001
07-01-2021,20.995001,20.995001,20.137501,20.615
08-01-2021,20.615,20.85,17.379999,20.639999
11-01-2021,20.639999,22.745001,20.639999,22.3825
12-01-2021,22.3825,23.26,22.2925,22.8475
13-01-2021,22.8475,24.047501,22.370001,23.2925
14-01-2021,23.2925,23.702499,22.807501,23.0275
15-01-2021,23.0275,24.6775,23.0275,24.01
18-01-2021,24.01,25.4125,23.567499,24.395
19-01-2021,24.395,24.395,20.360001,22.897499
20-01-2021,22.897499,23.184999,19.33,21.549999
21-01-2021,21.549999,22.7775,18.6175,22.18
22-01-2021,22.18,23.040001,18.73,22.422501
25-01-2021,22.422501,23.809999,20.3375,23.245001
27-01-2021,23.245001,24.747499,20.83,24.3925
28-01-2021,24.3925,25.295,23.434999,24.290001
29-01-2021,24.290001,25.99,22.08,25.342501
01-02-2021,25.342501,25.924999,22.6,23.3225
02-02-2021,23.3225,23.610001,21.002501,23.344999
03-02-2021,23.344999,24.1975,20.9475,23.745001
04-02-2021,23.745001,23.932501,22.09,23.122499
05-02-2021,23.122499,23.934999,20.08,23.415001
08-02-2021,23.415001,24.344999,22.1775,23.9575
09-02-2021,23.9575,24.467501,21.432501,24.27
10-02-2021,24.27,24.955,20.907499,23.952499
11-02-2021,23.952499,24.2225,21.0175,23.045
12-02-2021,23.045,23.065001,20.8925,22.0425
15-02-2021,22.0425,22.389999,20.8225,21.475
16-02-2021,21.475,22.115,20.535,21.780001
17-02-2021,21.780001,21.879999,21.0975,21.504999
18-02-2021,21.504999,22.084999,19.9625,21.5425
19-02-2021,21.5425,22.8675,19.344999,22.25
22-02-2021,22.25,25.82,20.022499,25.469999
23-02-2021,25.469999,25.6425,23.8575,25.227501
24-02-2021,25.227501,25.227501,23.4825,25.227501
25-02-2021,24.1675,24.1675,22.627501,22.8925
26-02-2021,22.8925,29.645,22.8925,28.1425
01-03-2021,28.1425,28.1425,24.950001,25.625
02-03-2021,25.625,25.625,23.209999,23.605
03-03-2021,23.605,23.605,21.815001,22.09
04-03-2021,22.09,24.577499,22.09,24.15
05-03-2021,24.15,26.407499,22.862499,25.559999
08-03-2021,25.559999,25.6525,21.202499,24.674999
09-03-2021,24.674999,24.674999,21.4375,22.495001
10-03-2021,22.495001,22.495001,19.315001,20.747499
12-03-2021,20.747499,22.67,18.5375,21.7075
15-03-2021,21.7075,22.932501,20.995001,21.227501
16-03-2021,21.227501,21.227501,18.0625,20.190001
17-03-2021,20.190001,20.42,18.620001,20.157499
18-03-2021,20.157499,20.9475,16.682501,20.08
19-03-2021,20.08,21.865,18.725,19.987499
22-03-2021,19.987499,21.2325,18.969999,20.4925
23-03-2021,20.4925,22.135,20.4925,20.665001
24-03-2021,20.665001,22.6875,19.745001,22.455
25-03-2021,22.455,23.3125,21.120001,22.6975
26-03-2021,22.6975,22.9175,18.225,20.65
30-03-2021,20.65,20.65,19.567499,20.485001
31-03-2021,20.485001,20.83,19.995001,20.645
01-04-2021,20.645,20.674999,19.73,19.987499
05-04-2021,19.987499,23.305,19.987499,21.215
06-04-2021,21.215,22.24,19.805,20.84
07-04-2021,20.84,21.297501,19.43,20.247499
08-04-2021,20.247499,20.584999,19.17,20.3125
09-04-2021,20.3125,20.967501,19.682501,19.785
12-04-2021,19.785,23.3025,19.785,22.995001
13-04-2021,22.995001,22.995001,20.297501,20.459999
15-04-2021,20.459999,21.545,18.245001,20.889999
16-04-2021,20.889999,21.09,19.4825,20.4025
19-04-2021,20.4025,23.1075,19.807501,22.485001
20-04-2021,22.485001,22.745001,21.237499,22.424999
22-04-2021,22.424999,23.6075,22.424999,23.025
23-04-2021,23.025,23.0525,20.209999,22.690001
26-04-2021,22.690001,23.555,22.6175,23.495001
27-04-2021,23.495001,23.625,22.32,23.0825
28-04-2021,23.0825,23.112499,20.967501,22.58
29-04-2021,22.58,23.422501,22.1075,23.305
30-04-2021,23.305,23.764999,22.5975,23.0275
03-05-2021,23.0275,24.540001,21.84,23.692499
04-05-2021,23.692499,23.692499,22.1775,23.01
05-05-2021,23.01,23.190001,21.135,21.9625
06-05-2021,21.9625,22.612499,20.122499,22.035
07-05-2021,22.035,22.035,20.309999,20.8225
10-05-2021,20.8225,21.147499,20.135,20.225
11-05-2021,20.225,21.1175,19.7225,19.83
12-05-2021,19.83,20.905001,18.360001,20.08
14-05-2021,20.08,21.1525,18.227501,20.2675
17-05-2021,20.2675,20.424999,18.362499,19.6075
18-05-2021,19.6075,19.6075,18.305,19.24
19-05-2021,19.24,19.567499,17.23,19.317499
20-05-2021,19.317499,19.8375,18.092501,19.6525
21-05-2021,19.6525,19.6525,17.129999,19.08
24-05-2021,19.08,19.885,18.719999,19.129999
25-05-2021,19.129999,21.049999,17.6875,18.842501
26-05-2021,18.842501,21.3025,17.23,20.872499
27-05-2021,20.872499,21.3225,18.352501,19.91
28-05-2021,19.91,19.91,17.355,17.4025
31-05-2021,17.4025,17.99,16.432501,16.885
01-06-2021,16.885,17.9625,15.31,17.387501
02-06-2021,17.387501,17.647499,15.1675,17.209999
03-06-2021,17.209999,17.209999,14.1475,15.745
04-06-2021,15.745,16.3825,14.9425,15.94
07-06-2021,15.94,15.94,14.7425,15.5675
08-06-2021,15.5675,15.6,13.5675,15.225
09-06-2021,15.225,15.7425,11.945,14.7525
10-06-2021,14.7525,15.2,14.1775,15.0025
11-06-2021,15.0025,15.0025,13.9375,14.1025
14-06-2021,14.1025,15.3075,13.74,14.715
15-06-2021,14.715,15.1625,13.2775,14.605
16-06-2021,14.605,15.3225,13.6175,14.865
17-06-2021,14.865,16.049999,14.5275,15.2875
18-06-2021,15.2875,16.620001,10.6,14.7975
21-06-2021,14.7975,16.459999,14.375,15.06
22-06-2021,15.06,15.1125,14.425,14.7375
23-06-2021,14.7375,15.535,13.625,15.365
24-06-2021,15.365,15.6375,14.925,15.0975
25-06-2021,15.0975,15.2675,13.275,13.3675
28-06-2021,13.3675,13.77,13.1175,13.4025
29-06-2021,13.4025,13.4025,12.9025,13.0025
30-06-2021,13.0025,13.14,12.6,13.045
01-07-2021,13.045,13.2825,12.33,12.84
02-07-2021,12.84,13.02,12.0225,12.09
05-07-2021,12.09,12.6225,11.9875,12.0675
06-07-2021,12.0675,12.36,11.29,12.275
07-07-2021,12.275,12.585,11.1475,12.2125
08-07-2021,12.2125,14.0075,12.055,13.56
09-07-2021,13.56,14.0025,12.175,12.9425
12-07-2021,12.9425,13.6075,11.81,12.9925
13-07-2021,12.9925,12.9925,10.6725,12.6225
14-07-2021,12.6225,12.96,10.485,12.59
15-07-2021,12.59,12.945,11.0825,12.27
16-07-2021,12.27,12.37,11.625,11.705
19-07-2021,11.705,13.1975,11.705,12.68
20-07-2021,12.68,14.0925,11.7875,13.205
22-07-2021,13.205,13.205,11.7175,11.885
23-07-2021,11.885,12.115,11.5675,11.7625
26-07-2021,11.7625,12.54,10.395,12.45
27-07-2021,12.45,13.525,12.1025,13.2325
28-07-2021,13.2325,15.98,11.355,13.6925
29-07-2021,13.6925,13.6925,12.435,12.945
30-07-2021,12.945,13.32,12.175,12.8025
02-08-2021,12.8025,13.09,11.5175,12.805
03-08-2021,12.805,13.905,11.9625,13.7475
04-08-2021,13.7475,14.0575,12.65,13.2125
05-08-2021,13.2125,13.4175,11.2025,12.8725
06-08-2021,12.8725,13.1625,11.64,12.6075
09-08-2021,12.6075,13.11,12.03,12.605
10-08-2021,12.605,13.0675,9.9825,12.705
11-08-2021,12.705,13.3275,10.4725,12.7125
12-08-2021,12.7125,12.8175,11.3625,12.3725
13-08-2021,12.3725,13.1625,11.395,12.99
16-08-2021,12.99,13.6575,11.375,13.4575
17-08-2021,13.4575,13.61,12.0275,13.4125
18-08-2021,13.4125,13.4125,11.12,12.905
20-08-2021,12.905,14.14,12.3475,14.015
23-08-2021,14.015,14.44,12.725,13.685
24-08-2021,13.685,14.5075,13.0975,13.1875
25-08-2021,13.1875,13.9725,12.265,13.4975
26-08-2021,13.4975,14.195,12.1125,13.5375
27-08-2021,13.5375,13.76,12.94,13.405
30-08-2021,13.405,13.685,12.4025,13.3175
31-08-2021,13.3175,14.765,12.635,14.52
01-09-2021,14.52,15.63,13.9,14.185
02-09-2021,14.185,14.385,13.61,14.24
03-09-2021,14.24,14.645,13.58,14.5425
06-09-2021,14.5425,15.28,14.055,15.105
07-09-2021,15.105,15.23,14.585,14.895
08-09-2021,14.895,15.0625,12.485,14.41
09-09-2021,14.41,14.41,13.6375,13.9425
13-09-2021,13.9425,14.7775,11.9175,14.025
14-09-2021,14.025,14.025,10.8725,13.575
15-09-2021,13.575,13.875,12.37,13.73
16-09-2021,13.73,14.525,9.025,14.4125
17-09-2021,14.4125,15.65,12.1375,15.2325
20-09-2021,15.2325,17.807501,10.2275,17.4925
21-09-2021,17.4925,17.997499,13.0025,16.52
22-09-2021,16.52,16.860001,13.2775,16.4925
23-09-2021,16.4925,16.9375,10.3125,16.602501
24-09-2021,16.602501,17.33,12.7725,16.922501
27-09-2021,16.922501,18.137501,13.515,18.0525
28-09-2021,18.052499771118164,18.56999969482422,15.3725004196167,18.53499984741211
29-09-2021,18.53499984741211,19.434999465942383,16.75749969482422,18.792499542236328
30-09-2021,18.837499618530277,19.137500762939453,17.149999618530273,18.40250015258789
01-10-2021,18.40250015258789,19.075000762939453,16.997499465942383,17.227500915527344
