time,open,high,low,close,"IN10Y, TVC: Open","IN10Y, TVC: High","IN10Y, TVC: Low","IN10Y, TVC: Close",Volume,Volume MA
1607053500,13177.4,13280.05,13152.85,13258.55,5.933,5.933,5.888,5.897,NaN,NaN
1607312700,13264.85,13366.65,13241.95,13355.75,5.908,5.929,5.906,5.924,NaN,NaN
1607399100,13393.85,13435.45,13311.05,13392.95,5.932,5.942,5.918,5.939,NaN,NaN
1607485500,13458.1,13548.9,13449.6,13529.1,5.947,5.951,5.907,5.917,NaN,NaN
1607571900,13488.5,13503.55,13399.3,13478.3,5.913,5.918,5.898,5.916,NaN,NaN
1607658300,13512.3,13579.35,13402.85,13513.85,5.943,5.96,5.92,5.956,NaN,NaN
1607917500,13571.45,13597.5,13472.45,13558.15,5.97,5.97,5.935,5.946,NaN,NaN
1608003900,13547.2,13589.65,13447.05,13567.85,5.926,5.949,5.923,5.941,NaN,NaN
1608090300,13663.1,13692.35,13606.45,13682.7,5.948,5.953,5.94,5.944,NaN,NaN
1608176700,13713.55,13773.25,13673.55,13740.7,5.955,5.955,5.938,5.952,NaN,NaN
1608263100,13764.4,13772.85,13658.6,13760.55,5.952,5.979,5.95,5.959,NaN,NaN
1608522300,13741.9,13777.5,13131.45,13328.4,5.962,5.974,5.952,5.957,NaN,NaN
1608608700,13373.65,13492.05,13192.9,13466.3,5.966,5.966,5.939,5.951,NaN,NaN
1608695100,13473.5,13619.45,13432.2,13601.1,5.951,5.953,5.944,5.95,NaN,NaN
1608781500,13672.15,13771.75,13626.9,13749.25,5.973,5.981,5.929,5.929,NaN,NaN
1609127100,13815.15,13885.3,13811.55,13873.2,5.918,5.928,5.918,5.925,NaN,NaN
1609213500,13910.35,13967.6,13859.9,13932.6,5.935,5.935,5.924,5.927,NaN,NaN
1609299900,13980.9,13997,13864.95,13981.95,5.933,5.933,5.899,5.899,NaN,NaN
1609386300,13970,14024.85,13936.45,13981.75,5.905,5.905,5.887,5.894,NaN,NaN
1609472700,13996.1,14049.85,13991.35,14018.5,5.905,5.905,5.888,5.898,NaN,NaN
1609731900,14104.35,14147.95,13953.75,14132.9,5.904,5.905,5.858,5.858,NaN,NaN
1609818300,14075.15,14215.6,14048.15,14199.5,5.856,5.858,5.839,5.85,NaN,NaN
1609904700,14240.95,14244.15,14039.9,14146.25,5.877,5.912,5.868,5.894,NaN,NaN
1609991100,14253.75,14256.25,14123.1,14137.35,5.906,5.912,5.891,5.892,NaN,NaN
1610077500,14258.4,14367.3,14221.65,14347.25,5.878,5.901,5.876,5.892,NaN,NaN
1610336700,14474.05,14498.2,14383.1,14484.75,5.946,5.946,5.917,5.924,NaN,NaN
1610423100,14473.8,14590.65,14432.85,14563.45,5.937,5.937,5.919,5.931,NaN,NaN
1610509500,14639.8,14653.35,14435.7,14564.85,5.913,5.955,5.908,5.947,NaN,NaN
1610595900,14550.05,14617.8,14471.5,14595.6,5.955,5.955,5.924,5.924,NaN,NaN
1610682300,14594.35,14617.45,14357.85,14433.7,5.959,5.988,5.942,5.988,NaN,NaN
1610941500,14453.3,14459.15,14222.8,14281.3,5.965,5.986,5.953,5.957,NaN,NaN
1611027900,14371.65,14546.05,14350.85,14521.15,5.963,5.963,5.933,5.936,NaN,NaN
1611114300,14538.3,14666.45,14517.55,14644.7,5.942,5.945,5.931,5.942,NaN,NaN
1611200700,14730.95,14753.55,14517.25,14590.35,5.942,5.958,5.931,5.956,NaN,NaN
1611287100,14583.4,14619.9,14357.75,14371.9,5.97,5.973,5.936,5.939,NaN,NaN
1611546300,14477.8,14491.1,14218.6,14238.9,5.963,5.963,5.934,5.954,NaN,NaN
1611719100,14237.95,14237.95,13929.3,13967.5,5.961,5.961,5.943,5.954,NaN,NaN
1611805500,13810.4,13898.25,13713.25,13817.55,5.955,5.955,5.933,5.933,NaN,NaN
1611891900,13946.6,13966.85,13596.75,13634.6,5.946,5.951,5.936,5.949,NaN,NaN
1612151100,13758.6,14336.35,13661.75,14281.2,5.917,6.071,5.888,6.06,NaN,NaN
1612237500,14481.1,14731.7,14469.15,14647.85,6.088,6.134,6.08,6.127,NaN,NaN
1612323900,14754.9,14868.85,14574.15,14789.95,6.136,6.136,6.082,6.084,NaN,NaN
1612410300,14789.05,14913.7,14714.75,14895.65,6.094,6.094,6.058,6.074,NaN,NaN
1612496700,14952.6,15014.65,14864.75,14924.25,6.088,6.153,6.054,6.071,NaN,NaN
1612755900,15064.3,15159.9,15041.05,15115.8,6.078,6.078,6.015,6.04,NaN,NaN
1612842300,15164.15,15257.1,15064.3,15109.3,6.095,6.099,6.072,6.075,NaN,NaN
1612928700,15119.05,15168.25,14977.2,15106.5,6.017,6.024,6.01,6.01,NaN,NaN
1613015100,15073.25,15188.5,15065.4,15173.3,6.015,6.023,5.944,5.962,NaN,NaN
1613101500,15186.2,15243.5,15081,15163.3,5.952,5.995,5.951,5.99,NaN,NaN
1613360700,15270.3,15340.15,15243.4,15314.7,6.019,6.026,6.002,6.022,NaN,NaN
1613447100,15371.45,15431.75,15242.2,15313.45,6.033,6.04,6.018,6.022,NaN,NaN
1613533500,15279.9,15314.3,15170.75,15208.9,6.047,6.047,6.018,6.03,NaN,NaN
1613619900,15238.7,15250.75,15078.05,15118.95,6.033,6.137,6.028,6.132,NaN,NaN
1613706300,15074.8,15144.05,14898.2,14981.75,NaN,NaN,NaN,NaN,NaN,NaN
1613965500,14999.05,15010.1,14635.05,14675.7,6.192,6.212,6.182,6.202,NaN,NaN
1614051900,14782.25,14854.5,14651.85,14707.8,6.207,6.207,6.16,6.172,NaN,NaN
1614138300,14729.15,15008.8,14723.05,14982,6.172,6.172,6.141,6.147,NaN,NaN
1614224700,15079.85,15176.5,15065.35,15097.35,NaN,NaN,NaN,NaN,NaN,NaN
1614311100,14888.6,14919.45,14467.75,14529.15,6.215,6.242,6.201,6.229,NaN,NaN
1614570300,14702.5,14806.8,14638.55,14761.55,6.236,6.236,6.195,6.209,NaN,NaN
1614656700,14865.3,14959.1,14760.8,14919.1,6.208,6.236,6.188,6.236,NaN,NaN
1614743100,15064.4,15273.15,14995.8,15245.6,6.242,6.246,6.219,6.238,NaN,NaN
1614829500,15026.75,15202.35,14980.2,15080.75,6.258,6.258,6.214,6.218,NaN,NaN
1614915900,14977.95,15092.35,14862.1,14938.1,6.214,6.254,6.204,6.232,NaN,NaN
1615175100,15002.45,15111.15,14919.9,14956.2,6.244,6.245,6.208,6.223,NaN,NaN
1615261500,15049.9,15126.85,14925.45,15098.4,6.223,6.229,6.206,6.206,NaN,NaN
1615347900,15202.15,15218.45,15100.85,15174.8,6.212,6.274,6.207,6.247,NaN,NaN
1615520700,15321.15,15336.3,14953.6,15030.95,6.233,6.242,6.227,6.232,NaN,NaN
1615779900,15048.4,15048.4,14745.85,14929.5,6.246,6.247,6.201,6.201,NaN,NaN
1615866300,14996.1,15051.6,14890.65,14910.45,6.213,6.213,6.179,6.18,NaN,NaN
1615952700,14946.55,14956.55,14696.05,14721.3,6.204,6.204,6.167,6.185,NaN,NaN
1616039100,14855.5,14875.2,14478.6,14557.85,6.221,6.24,6.187,6.202,NaN,NaN
1616125500,14471.15,14788.25,14350.1,14744,6.198,6.21,6.165,6.193,NaN,NaN
1616384700,14736.3,14763.9,14597.85,14736.4,6.208,6.208,6.165,6.18,NaN,NaN
1616471100,14768.55,14878.6,14707,14814.75,6.153,6.155,6.138,6.144,NaN,NaN
1616557500,14712.45,14752.35,14535,14549.4,6.131,6.155,6.114,6.152,NaN,NaN
1616643900,14570.9,14575.6,14264.4,14324.9,6.158,6.164,6.131,6.131,NaN,NaN
1616730300,14506.3,14572.9,14414.25,14507.3,6.153,6.153,6.119,6.123,NaN,NaN
1617075900,14628.5,14876.3,14617.6,14845.1,6.147,6.152,6.131,6.143,NaN,NaN
1617162300,14811.85,14813.75,14670.25,14690.7,6.161,6.185,6.14,6.177,NaN,NaN
1617248700,14798.4,14883.2,14692.45,14867.35,NaN,NaN,NaN,NaN,NaN,NaN
1617594300,14837.7,14849.85,14459.5,14637.8,6.202,6.202,6.123,6.123,NaN,NaN
1617680700,14737,14779.1,14573.9,14683.5,6.126,6.135,6.108,6.122,NaN,NaN
1617767100,14716.45,14879.8,14649.85,14819.05,6.119,6.191,6.059,6.082,NaN,NaN
1617853500,14875.65,14984.15,14821.1,14873.8,6.084,6.091,6.031,6.031,NaN,NaN
1617939900,14882.65,14918.45,14785.65,14834.85,6.002,6.034,5.99,6.017,NaN,NaN
1618199100,14644.65,14652.5,14248.7,14310.8,6.022,6.022,6.005,6.011,NaN,NaN
1618285500,14364.9,14528.9,14274.9,14504.8,NaN,NaN,NaN,NaN,NaN,NaN
1618458300,14522.4,14597.55,14353.2,14581.45,6.033,6.128,6.026,6.126,NaN,NaN
1618544700,14599.6,14697.7,14559,14617.85,6.168,6.176,6.076,6.088,NaN,NaN
1618803900,14306.6,14382.3,14191.4,14359.45,6.2788,6.2862,6.1703,6.2744,NaN,NaN
1618890300,14526.7,14526.95,14207.3,14296.4,6.2766,6.3158,6.1715,6.287,NaN,NaN
1619063100,14219.15,14424.75,14151.4,14406.15,6.2859,6.3049,6.1462,6.2484,NaN,NaN
1619149500,14326.35,14461.15,14273.3,14341.35,6.2484,6.3007,6.1244,6.3007,NaN,NaN
1619408700,14449.45,14557.5,14421.3,14485,6.2923,6.3138,6.1682,6.2707,NaN,NaN
1619495100,14493.8,14667.55,14484.85,14653.05,6.2707,6.2812,6.1648,6.2724,NaN,NaN
1619581500,14710.5,14890.25,14694.95,14864.55,6.2724,6.2831,6.1644,6.2831,NaN,NaN
1619667900,14979,15044.35,14814.45,14894.9,6.2831,6.2933,6.1804,6.2904,NaN,NaN
1619754300,14747.35,14855.45,14601.7,14631.1,6.2904,6.3133,6.1847,6.3008,NaN,NaN
1620013500,14481.05,14673.85,14416.25,14634.15,6.2988,6.2988,6.178,6.2911,NaN,NaN
1620099900,14687.25,14723.4,14461.5,14496.5,6.2911,6.2911,6.1534,6.2583,NaN,NaN
1620186300,14604.15,14637.9,14506.6,14617.85,6.2583,6.2771,6.1556,6.2622,NaN,NaN
1620272700,14668.35,14743.9,14611.5,14724.8,6.2622,6.3024,6.1596,6.2854,NaN,NaN
1620359100,14816.85,14863.05,14765.5,14823.15,6.2854,6.2977,6.1812,6.2948,NaN,NaN
1620618300,14928.25,14966.9,14892.5,14942.35,6.2976,6.2976,6.1886,6.2941,NaN,NaN
1620704700,14789.7,14900,14771.4,14850.75,6.2938,6.3024,6.1906,6.2944,NaN,NaN
1620791100,14823.55,14824.05,14649.7,14696.5,6.2944,6.2991,6.1844,6.2915,NaN,NaN
1620963900,14749.4,14749.65,14591.9,14677.8,6.2518,6.2985,6.1431,6.2985,NaN,NaN
1621223100,14756.25,14938,14725.35,14923.15,6.2966,6.2979,6.1917,6.2949,NaN,NaN
1621309500,15067.2,15137.25,15043.7,15108.1,6.2949,6.3042,6.1903,6.2935,NaN,NaN
1621395900,15058.6,15133.4,15008.85,15030.15,6.2935,6.2935,6.1826,6.2857,NaN,NaN
1621482300,15042.6,15069.8,14884.9,14906.05,6.2857,6.3034,6.1826,6.2875,NaN,NaN
1621568700,14987.8,15190,14985.85,15175.3,6.2875,6.2883,6.1474,6.2583,NaN,NaN
1621827900,15211.35,15256.25,15145.45,15197.7,5.985,5.985,5.971,5.972,NaN,NaN
1621914300,15291.75,15293.85,15163.4,15208.45,5.989,5.989,5.972,5.972,NaN,NaN
1622000700,15257.05,15319.9,15194.95,15301.45,NaN,NaN,NaN,NaN,NaN,NaN
1622087100,15323.95,15384.55,15272.5,15337.85,5.987,5.987,5.987,5.987,NaN,NaN
1622173500,15421.2,15469.65,15394.75,15435.65,5.997,6.003,5.979,6.003,NaN,NaN
1622432700,15437.75,15606.35,15374,15582.8,6.039,6.039,6.019,6.024,NaN,NaN
1622519100,15629.65,15660.75,15528.3,15574.85,6.032,6.032,6.019,6.025,NaN,NaN
1622605500,15520.35,15597.45,15459.85,15576.2,6.032,6.032,6.005,6.005,NaN,NaN
1622691900,15655.55,15705.1,15611,15690.35,6.017,6.017,5.997,5.997,NaN,NaN
1622778300,15712.5,15733.6,15622.35,15670.25,5.99,6.032,5.984,6.028,NaN,NaN
1623037500,15725.1,15773.45,15678.1,15751.65,6.04,6.04,6.015,6.022,NaN,NaN
1623123900,15773.9,15778.8,15680,15740.1,6.037,6.037,6.005,6.006,NaN,NaN
1623210300,15766.3,15800.45,15566.9,15635.35,6.045,6.045,6.011,6.016,NaN,NaN
1623296700,15692.1,15751.25,15648.5,15737.75,6.029,6.029,6.009,6.019,NaN,NaN
1623383100,15796.45,15835.55,15749.8,15799.35,6.025,6.025,6.004,6.006,NaN,NaN
1623642300,15791.4,15823.05,15606.5,15811.85,6.018,6.018,6.004,6.004,NaN,NaN
1623728700,15866.95,15901.6,15842.4,15869.25,6.038,6.05,6.028,6.04,NaN,NaN
1623815100,15847.5,15880.85,15742.6,15767.55,6.052,6.067,6.044,6.045,NaN,NaN
1623901500,15648.3,15769.35,15616.75,15691.4,6.074,6.074,6.015,6.019,NaN,NaN
1623987900,15756.5,15761.5,15450.9,15683.35,6.057,6.057,6.004,6.006,NaN,NaN
1624247100,15525.85,15765.15,15505.65,15746.5,6.011,6.036,6.006,6.029,NaN,NaN
1624333500,15840.5,15895.75,15752.1,15772.75,6.043,6.043,6.021,6.025,NaN,NaN
1624419900,15862.8,15862.95,15673.95,15686.95,6.038,6.038,6.015,6.018,NaN,NaN
1624506300,15737.3,15821.4,15702.7,15790.45,6.025,6.029,6.008,6.012,NaN,NaN
1624592700,15839.35,15870.8,15772.3,15860.35,6.063,6.063,6.014,6.028,NaN,NaN
1624851900,15915.35,15915.65,15792.15,15814.7,6.046,6.086,6.039,6.056,NaN,NaN
1624938300,15807.5,15835.9,15724.05,15748.45,6.082,6.082,6.036,6.036,NaN,NaN
1625024700,15776.9,15839.1,15708.75,15721.5,6.089,6.089,6.049,6.051,NaN,NaN
1625111100,15755.05,15755.55,15667.05,15680,6.082,6.082,6.035,6.039,NaN,NaN
1625197500,15705.85,15738.35,15635.95,15722.2,6.061,6.075,6.055,6.065,NaN,NaN
1625456700,15793.4,15845.95,15762.05,15834.35,6.061,6.093,6.061,6.088,NaN,NaN
1625543100,15813.75,15914.2,15801,15818.25,6.154,6.19,6.138,6.175,NaN,NaN
1625629500,15819.6,15893.55,15779.7,15879.65,6.161,6.19,6.161,6.164,NaN,NaN
1625715900,15855.4,15885.75,15682.9,15727.9,6.161,6.161,6.124,6.124,NaN,NaN
1625802300,15688.25,15730.85,15632.75,15689.8,6.153,6.197,6.14,6.186,NaN,NaN
1626061500,15766.8,15789.2,15644.75,15692.6,6.277,6.277,6.204,6.22,NaN,NaN
1626147900,15794,15820.8,15744.6,15812.35,6.1,6.107,6.1,6.103,NaN,NaN
1626234300,15808.7,15877.35,15764.2,15853.95,6.122,6.122,6.109,6.109,NaN,NaN
1626320700,15872.15,15952.35,15855,15924.2,6.109,6.12,6.108,6.117,NaN,NaN
1626407100,15958.35,15962.25,15882.6,15923.4,6.146,6.146,6.113,6.13,NaN,NaN
1626666300,15754.5,15836.9,15707.5,15752.4,6.139,6.139,6.127,6.127,NaN,NaN
1626752700,15703.95,15728.45,15578.55,15632.1,6.129,6.129,6.116,6.119,NaN,NaN
1626925500,15736.6,15834.8,15726.4,15824.05,6.158,6.158,6.132,6.138,NaN,NaN
1627011900,15856.8,15899.8,15768.4,15856.05,6.147,6.165,6.142,6.165,NaN,NaN
1627271100,15849.3,15893.35,15797,15824.45,6.176,6.178,6.161,6.169,NaN,NaN
1627357500,15860.5,15881.55,15701,15746.45,6.189,6.189,6.174,6.178,NaN,NaN
1627443900,15761.55,15767.5,15513.45,15709.4,6.187,6.192,6.174,6.188,NaN,NaN
1627530300,15762.7,15817.35,15737.8,15778.45,6.2,6.203,6.188,6.198,NaN,NaN
1627616700,15800.6,15862.8,15744.85,15763.05,6.225,6.225,6.199,6.204,NaN,NaN
1627875900,15874.9,15892.9,15834.65,15885.15,6.204,6.204,6.192,6.197,NaN,NaN
1627962300,15951.55,16146.9,15914.35,16130.75,6.201,6.201,6.188,6.2,NaN,NaN
1628048700,16195.25,16290.2,16176.15,16258.8,6.207,6.207,6.193,6.199,NaN,NaN
1628135100,16288.95,16349.45,16210.3,16294.6,6.197,6.215,6.195,6.207,NaN,NaN
1628221500,16304.4,16336.75,16223.3,16238.2,6.214,6.262,6.214,6.234,NaN,NaN
1628480700,16281.35,16320.75,16179.05,16258.25,6.236,6.236,6.22,6.221,NaN,NaN
1628567100,16274.8,16359.25,16202.25,16280.1,6.234,6.237,6.229,6.233,NaN,NaN
1628653500,16327.3,16338.75,16162.55,16282.25,6.248,6.256,6.23,6.236,NaN,NaN
1628739900,16303.65,16375.5,16286.9,16364.4,6.243,6.243,6.223,6.226,NaN,NaN
1628826300,16385.699,16543.6,16376.3,16529.1,6.237,6.243,6.228,6.241,NaN,NaN
1629085500,16518.4,16589.4,16480.75,16563.051,NaN,NaN,NaN,NaN,NaN,NaN
1629171900,16545.25,16628.551,16495.4,16614.6,6.257,6.257,6.229,6.234,NaN,NaN
1629258300,16691.949,16701.85,16535.85,16568.85,6.248,6.248,6.226,6.228,NaN,NaN
1629431100,16382.5,16509.551,16376.05,16450.5,6.236,6.24,6.219,6.234,NaN,NaN
1629690300,16592.25,16592.5,16395.699,16496.449,6.244,6.246,6.234,6.243,NaN,NaN
1629776700,16561.4,16647.1,16495.301,16624.6,6.253,6.259,6.246,6.25,NaN,NaN
1629863100,16654,16712.449,16617.5,16634.65,6.264,6.266,6.241,6.244,NaN,NaN
