time,open,high,low,close,"IN10, TVC: Open","IN10, TVC: High","IN10, TVC: Low","IN10, TVC: Close",Volume,Volume MA
1598845500,11777.55,11794.25,11325.85,11387.5,97.6,97.93,97.6,97.88,NaN,NaN
1598931900,11464.3,11553.55,11366.9,11470.25,98.66,98.77,98.57,98.7,NaN,NaN
1599018300,11478.55,11554.75,11430.4,11535,98.6,98.883,98.6,98.87,NaN,NaN
1599104700,11566.2,11584.95,11507.65,11527.45,98.88,99.185,98.88,99.05,NaN,NaN
1599191100,11354.4,11452.05,11303.65,11333.85,98.95,99.053,98.7,98.8,NaN,NaN
1599450300,11359.6,11381.15,11251.7,11355.05,98.61,98.735,98.32,98.34,NaN,NaN
1599536700,11378.55,11437.25,11290.45,11317.35,98,98.203,97.853,97.88,NaN,NaN
1599623100,11218.6,11298.15,11185.15,11278,97.7,98.415,97.7,98.37,NaN,NaN
1599709500,11363.3,11464.05,11327.4,11449.25,98.3,98.39,97.9,97.9,NaN,NaN
1599795900,11447.8,11493.5,11419.9,11464.45,97.5,98.168,97.5,97.99,NaN,NaN
1600055100,11540.15,11568.9,11383.55,11440.05,97.75,98.1,97.75,98.06,NaN,NaN
1600141500,11487.2,11535.95,11442.25,11521.8,97.96,98.19,97.96,98.08,NaN,NaN
1600227900,11538.45,11618.1,11516.75,11604.55,97.953,98.35,97.953,98.35,NaN,NaN
1600314300,11539.4,11587.2,11498.5,11516.1,98.3,98.433,98.02,98.05,NaN,NaN
1600400700,11584.1,11584.1,11446.1,11504.95,98.09,98.36,98.09,98.19,NaN,NaN
1600659900,11503.8,11535.25,11218.5,11250.55,98.1,98.258,98.1,98.18,NaN,NaN
1600746300,11301.75,11302.2,11084.65,11153.65,98.1,98.36,98.1,98.22,NaN,NaN
1600832700,11258.75,11259.55,11024.4,11131.85,98.32,98.375,98.273,98.37,NaN,NaN
1600919100,11011,11015.3,10790.2,10805.55,98.1,98.413,98.1,98.35,NaN,NaN
1601005500,10910.4,11072.6,10854.85,11050.25,98,98.27,98,98.02,NaN,NaN
1601264700,11140.85,11239.35,11099.85,11227.55,97.8,97.99,97.725,97.89,NaN,NaN
1601351100,11288.6,11305.4,11181,11222.4,97.8,98.03,97.77,98.03,NaN,NaN
1601437500,11244.45,11295.4,11184.55,11247.55,97.88,98.215,97.88,98.19,NaN,NaN
1601523900,11364.45,11428.6,11347.05,11416.95,98.55,98.55,98.258,98.33,NaN,NaN
1601869500,11487.8,11578.05,11452.3,11503.35,98.165,98.378,98.165,98.27,NaN,NaN
1601955900,11603.45,11680.3,11564.3,11662.4,98.11,98.225,98.04,98.11,NaN,NaN
1602042300,11679.25,11763.05,11629.35,11738.85,98.068,98.24,98.068,98.2,NaN,NaN
1602128700,11835.4,11905.7,11791.15,11834.6,98.12,98.21,98.083,98.19,NaN,NaN
1602215100,11852.05,11938.6,11805.2,11914.2,98,98.875,98,98.76,NaN,NaN
1602474300,11973.55,12022.05,11867.2,11930.95,98.7,99.113,98.7,99.04,NaN,NaN
1602560700,11934.65,11988.2,11888.9,11934.5,98.85,99.115,98.85,99,NaN,NaN
1602647100,11917.4,11997.2,11822.15,11971.05,98.9,99.07,98.9,99.03,NaN,NaN
1602733500,12023.45,12025.45,11661.3,11680.35,98.95,99.123,98.95,99.05,NaN,NaN
1602819900,11727.4,11789.75,11667.85,11762.45,98.71,98.96,98.71,98.78,NaN,NaN
1603079100,11879.2,11898.25,11820.4,11873.05,98.8,98.88,98.713,98.74,NaN,NaN
1603165500,11861,11949.25,11837.25,11896.8,98.67,98.823,98.67,98.81,NaN,NaN
1603251900,11958.55,12018.65,11775.75,11937.65,98.693,98.95,98.693,98.95,NaN,NaN
1603338300,11890,11939.55,11823.45,11896.45,98.94,99.018,98.903,98.93,NaN,NaN
1603424700,11957.9,11974.55,11908.75,11930.35,99.05,99.45,99.05,99.45,NaN,NaN
1603683900,11937.4,11942.85,11711.7,11767.75,99.61,99.84,99.433,99.52,NaN,NaN
1603770300,11807.1,11899.05,11723,11889.4,99.41,99.55,99.33,99.43,NaN,NaN
1603856700,11922.6,11929.4,11684.85,11729.6,99.41,99.55,99.318,99.34,NaN,NaN
1603943100,11633.3,11744.15,11606.45,11670.8,99.21,99.375,99.125,99.16,NaN,NaN
1604029500,11678.45,11748.95,11535.45,11642.4,NaN,NaN,NaN,NaN,NaN,NaN
1604288700,11697.35,11725.65,11557.4,11669.15,99.1,99.188,99.053,99.1,NaN,NaN
1604375100,11734.45,11836.2,11723.3,11813.5,99.11,99.11,98.923,99.04,NaN,NaN
1604461500,11783.35,11929.65,11756.4,11908.5,99.053,99.2,99.053,99.13,NaN,NaN
1604547900,12062.4,12131.1,12027.6,12120.3,99.15,99.35,99.15,99.33,NaN,NaN
1604634300,12156.65,12280.4,12131.85,12263.55,99.42,99.485,99.24,99.24,NaN,NaN
1604893500,12399.4,12474.05,12367.35,12461.05,99.153,99.24,99.13,99.2,NaN,NaN
1604979900,12556.4,12643.9,12475.25,12631.1,98.97,99.035,98.9,98.91,NaN,NaN
1605066300,12680.6,12769.75,12571.1,12749.15,98.77,99.018,98.77,99.01,NaN,NaN
1605152700,12702.15,12741.15,12624.85,12690.8,98.86,99.01,98.86,99.01,NaN,NaN
1605239100,12659.7,12735.95,12607.7,12719.95,98.923,99.21,98.923,99.19,NaN,NaN
1605357000,12823.35,12828.7,12749.45,12780.25,NaN,NaN,NaN,NaN,NaN,NaN
1605584700,12932.5,12934.05,12797.1,12874.2,99.12,99.275,99.12,99.2,NaN,NaN
1605671100,12860.1,12948.85,12819.35,12938.25,99.2,99.32,99.17,99.19,NaN,NaN
1605757500,12839.5,12963,12745.75,12771.7,99.1,99.23,99.1,99.21,NaN,NaN
1605843900,12813.4,12892.45,12730.25,12859.05,99.2,99.245,99.125,99.2,NaN,NaN
1606103100,12960.3,12968.85,12825.7,12926.45,99.16,99.22,99.01,99.03,NaN,NaN
1606189500,13002.6,13079.1,12978,13055.15,98.94,99.188,98.94,99.18,NaN,NaN
1606275900,13130,13145.85,12833.65,12858.4,99.02,99.21,99.02,99.14,NaN,NaN
1606362300,12906.45,13018,12790.4,12987,99.07,99.263,99.07,99.24,NaN,NaN
1606448700,13012.05,13035.3,12914.3,12968.95,99.125,99.15,98.93,98.96,NaN,NaN
1606794300,13062.2,13128.4,12962.8,13109.05,98.9,98.975,98.82,98.82,NaN,NaN
1606880700,13121.4,13128.5,12983.55,13113.75,98.67,98.903,98.67,98.89,NaN,NaN
1606967100,13215.3,13216.6,13107.9,13133.9,98.8,98.968,98.783,98.81,NaN,NaN
1607053500,13177.4,13280.05,13152.85,13258.55,98.8,99.13,98.8,99.06,NaN,NaN
1607312700,13264.85,13366.65,13241.95,13355.75,98.98,99,98.83,98.87,NaN,NaN
1607399100,13393.85,13435.45,13311.05,13392.95,98.81,98.91,98.75,98.76,NaN,NaN
1607485500,13458.1,13548.9,13449.6,13529.1,98.7,98.99,98.673,98.92,NaN,NaN
1607571900,13488.5,13503.55,13399.3,13478.3,98.95,99.06,98.91,98.93,NaN,NaN
1607658300,13512.3,13579.35,13402.85,13513.85,98.735,98.9,98.613,98.64,NaN,NaN
1607917500,13571.45,13597.5,13472.45,13558.15,98.54,98.79,98.54,98.71,NaN,NaN
1608003900,13547.2,13589.65,13447.05,13567.85,98.86,98.88,98.69,98.75,NaN,NaN
1608090300,13663.1,13692.35,13606.45,13682.7,98.7,98.753,98.663,98.73,NaN,NaN
1608176700,13713.55,13773.25,13673.55,13740.7,98.65,98.77,98.65,98.67,NaN,NaN
1608263100,13764.4,13772.85,13658.6,13760.55,98.67,98.688,98.48,98.62,NaN,NaN
1608522300,13741.9,13777.5,13131.45,13328.4,98.6,98.673,98.513,98.64,NaN,NaN
1608608700,13373.65,13492.05,13192.9,13466.3,98.57,98.765,98.57,98.68,NaN,NaN
1608695100,13473.5,13619.45,13432.2,13601.1,98.685,98.735,98.665,98.69,NaN,NaN
1608781500,13672.15,13771.75,13626.9,13749.25,98.53,98.84,98.47,98.84,NaN,NaN
1609127100,13815.15,13885.3,13811.55,13873.2,98.92,98.925,98.85,98.87,NaN,NaN
1609213500,13910.35,13967.6,13859.9,13932.6,98.8,98.88,98.8,98.86,NaN,NaN
1609299900,13980.9,13997,13864.95,13981.95,98.8,99.04,98.8,99.04,NaN,NaN
1609386300,13970,14024.85,13936.45,13981.75,99,99.13,99,99.08,NaN,NaN
1609472700,13996.1,14049.85,13991.35,14018.5,99,99.125,99,99.05,NaN,NaN
1609731900,14104.35,14147.95,13953.75,14132.9,99.01,99.34,99.003,99.34,NaN,NaN
1609818300,14075.15,14215.6,14048.15,14199.5,99.36,99.483,99.343,99.4,NaN,NaN
1609904700,14240.95,14244.15,14039.9,14146.25,99.21,99.273,98.953,99.08,NaN,NaN
1609991100,14253.75,14256.25,14123.1,14137.35,99,99.103,98.955,99.1,NaN,NaN
1610077500,14258.4,14367.3,14221.65,14347.25,99.203,99.213,99.035,99.1,NaN,NaN
1610336700,14474.05,14498.2,14383.1,14484.75,98.715,98.923,98.715,98.87,NaN,NaN
1610423100,14473.8,14590.65,14432.85,14563.45,98.78,98.91,98.78,98.82,NaN,NaN
1610509500,14639.8,14653.35,14435.7,14564.85,98.953,98.99,98.653,98.71,NaN,NaN
1610595900,14550.05,14617.8,14471.5,14595.6,98.653,98.87,98.653,98.87,NaN,NaN
1610682300,14594.35,14617.45,14357.85,14433.7,98.625,98.743,98.42,98.42,NaN,NaN
1610941500,14453.3,14459.15,14222.8,14281.3,98.58,98.665,98.43,98.64,NaN,NaN
1611027900,14371.65,14546.05,14350.85,14521.15,98.6,98.813,98.6,98.79,NaN,NaN
1611114300,14538.3,14666.45,14517.55,14644.7,98.75,98.83,98.73,98.75,NaN,NaN
1611200700,14730.95,14753.55,14517.25,14590.35,98.75,98.813,98.635,98.65,NaN,NaN
1611287100,14583.4,14619.9,14357.75,14371.9,98.55,98.798,98.55,98.77,NaN,NaN
1611546300,14477.8,14491.1,14218.6,14238.9,98.6,98.813,98.6,98.67,NaN,NaN
1611719100,14237.95,14237.95,13929.3,13967.5,98.62,98.75,98.62,98.67,NaN,NaN
1611805500,13810.4,13898.25,13713.25,13817.55,98.66,98.82,98.66,98.82,NaN,NaN
1611891900,13946.6,13966.85,13596.75,13634.6,98.71,98.78,98.675,98.69,NaN,NaN
1612151100,13758.6,14336.35,13661.75,14281.2,99.5,99.713,98.37,98.45,NaN,NaN
1612237500,14481.1,14731.7,14469.15,14647.85,98.25,98.31,97.92,97.97,NaN,NaN
1612323900,14754.9,14868.85,14574.15,14789.95,97.9,98.28,97.9,98.28,NaN,NaN
1612410300,14789.05,14913.7,14714.75,14895.65,NaN,NaN,NaN,NaN,NaN,NaN
1612496700,14952.6,15014.65,14864.75,14924.25,NaN,NaN,NaN,NaN,NaN,NaN
1612755900,15064.3,15159.9,15041.05,15115.8,NaN,NaN,NaN,NaN,NaN,NaN
1612842300,15164.15,15257.1,15064.3,15109.3,NaN,NaN,NaN,NaN,NaN,NaN
1612928700,15119.05,15168.25,14977.2,15106.5,98.82,98.82,98.82,98.82,NaN,NaN
1613015100,15073.25,15188.5,15065.4,15173.3,98.783,99.295,98.72,99.17,NaN,NaN
1613101500,15186.2,15243.5,15081,15163.3,99.24,99.25,98.93,98.96,NaN,NaN
1613360700,15270.3,15340.15,15243.4,15314.7,98.75,98.88,98.7,98.73,NaN,NaN
1613447100,15371.45,15431.75,15242.2,15313.45,98.65,98.763,98.6,98.73,NaN,NaN
1613533500,15279.9,15314.3,15170.75,15208.9,98.55,98.76,98.55,98.67,NaN,NaN
1613619900,15238.7,15250.75,15078.05,15118.95,98.65,98.69,97.903,97.94,NaN,NaN
1613706300,15074.8,15144.05,14898.2,14981.75,NaN,NaN,NaN,NaN,NaN,NaN
1613965500,14999.05,15010.1,14635.05,14675.7,97.51,97.58,97.365,97.44,NaN,NaN
1614051900,14782.25,14854.5,14651.85,14707.8,97.4,97.74,97.4,97.65,NaN,NaN
1614138300,14729.15,15008.8,14723.05,14982,97.65,97.878,97.65,97.83,NaN,NaN
1614224700,15079.85,15176.5,15065.35,15097.35,NaN,NaN,NaN,NaN,NaN,NaN
1614311100,14888.6,14919.45,14467.75,14529.15,97.35,97.448,97.16,97.25,NaN,NaN
1614570300,14702.5,14806.8,14638.55,14761.55,97.2,97.495,97.2,97.39,NaN,NaN
1614656700,14865.3,14959.1,14760.8,14919.1,97.4,97.54,97.2,97.2,NaN,NaN
1614743100,15064.4,15273.15,14995.8,15245.6,97.16,97.32,97.128,97.19,NaN,NaN
1614829500,15026.75,15202.35,14980.2,15080.75,97.05,97.36,97.05,97.33,NaN,NaN
1614915900,14977.95,15092.35,14862.1,14938.1,97.36,97.43,97.08,97.23,NaN,NaN
1615175100,15002.45,15111.15,14919.9,14956.2,97.15,97.4,97.14,97.3,NaN,NaN
1615261500,15049.9,15126.85,14925.45,15098.4,97.3,97.42,97.255,97.42,NaN,NaN
1615347900,15202.15,15218.45,15100.85,15174.8,97.378,97.41,96.94,97.13,NaN,NaN
1615520700,15321.15,15336.3,14953.6,15030.95,97.228,97.275,97.05,97.24,NaN,NaN
1615779900,15048.4,15048.4,14745.85,14929.5,97.14,97.46,97.13,97.46,NaN,NaN
1615866300,14996.1,15051.6,14890.65,14910.45,97.37,97.613,97.37,97.61,NaN,NaN
1615952700,14946.55,14956.55,14696.05,14721.3,97.44,97.7,97.44,97.57,NaN,NaN
1616039100,14855.5,14875.2,14478.6,14557.85,97.32,97.56,97.18,97.45,NaN,NaN
1616125500,14471.15,14788.25,14350.1,14744,97.483,97.715,97.4,97.52,NaN,NaN
1616384700,14736.3,14763.9,14597.85,14736.4,97.41,97.715,97.41,97.61,NaN,NaN
1616471100,14768.55,14878.6,14707,14814.75,97.8,97.913,97.79,97.87,NaN,NaN
1616557500,14712.45,14752.35,14535,14549.4,97.96,98.08,97.79,97.81,NaN,NaN
1616643900,14570.9,14575.6,14264.4,14324.9,97.77,97.96,97.725,97.96,NaN,NaN
1616730300,14506.3,14572.9,14414.25,14507.3,97.81,98.048,97.81,98.02,NaN,NaN
1617075900,14628.5,14876.3,14617.6,14845.1,97.85,97.965,97.813,97.88,NaN,NaN
1617162300,14811.85,14813.75,14670.25,14690.7,97.75,97.905,97.585,97.64,NaN,NaN
1617248700,14798.4,14883.2,14692.45,14867.35,NaN,NaN,NaN,NaN,NaN,NaN
1617594300,14837.7,14849.85,14459.5,14637.8,97.46,98.02,97.46,98.02,NaN,NaN
1617680700,14737,14779.1,14573.9,14683.5,98,98.13,97.94,98.03,NaN,NaN
1617767100,14716.45,14879.8,14649.85,14819.05,98.05,98.48,97.54,98.32,NaN,NaN
1617853500,14875.65,14984.15,14821.1,14873.8,98.3,98.68,98.25,98.68,NaN,NaN
1617939900,14882.65,14918.45,14785.65,14834.85,98.89,98.98,98.663,98.78,NaN,NaN
1618199100,14644.65,14652.5,14248.7,14310.8,98.75,98.87,98.75,98.83,NaN,NaN
1618285500,14364.9,14528.9,14274.9,14504.8,NaN,NaN,NaN,NaN,NaN,NaN
1618458300,14522.4,14597.55,14353.2,14581.45,98.67,98.72,97.995,98.01,NaN,NaN
1618544700,14599.6,14697.7,14559,14617.85,97.71,98.365,97.655,98.28,NaN,NaN
1618803900,14306.6,14382.3,14191.4,14359.45,98.13,98.405,98.13,98.33,NaN,NaN
1618890300,14526.7,14526.95,14207.3,14296.4,98.16,98.38,98.16,98.38,NaN,NaN
1619063100,14219.15,14424.75,14151.4,14406.15,98.42,98.593,98.42,98.55,NaN,NaN
1619149500,14326.35,14461.15,14273.3,14341.35,98.2,98.62,98.2,98.62,NaN,NaN
1619408700,14449.45,14557.5,14421.3,14485,NaN,NaN,NaN,NaN,NaN,NaN
1619495100,14493.8,14667.55,14484.85,14653.05,NaN,NaN,NaN,NaN,NaN,NaN
1619581500,14710.5,14890.25,14694.95,14864.55,NaN,NaN,NaN,NaN,NaN,NaN
1619667900,14979,15044.35,14814.45,14894.9,NaN,NaN,NaN,NaN,NaN,NaN
1619754300,14747.35,14855.45,14601.7,14631.1,NaN,NaN,NaN,NaN,NaN,NaN
1620013500,14481.05,14673.85,14416.25,14634.15,NaN,NaN,NaN,NaN,NaN,NaN
1620099900,14687.25,14723.4,14461.5,14496.5,NaN,NaN,NaN,NaN,NaN,NaN
1620186300,14604.15,14637.9,14506.6,14617.85,NaN,NaN,NaN,NaN,NaN,NaN
1620272700,14668.35,14743.9,14611.5,14724.8,NaN,NaN,NaN,NaN,NaN,NaN
1620359100,14816.85,14863.05,14765.5,14823.15,NaN,NaN,NaN,NaN,NaN,NaN
1620618300,14928.25,14966.9,14892.5,14942.35,NaN,NaN,NaN,NaN,NaN,NaN
1620704700,14789.7,14900,14771.4,14850.75,NaN,NaN,NaN,NaN,NaN,NaN
1620791100,14823.55,14824.05,14649.7,14696.5,NaN,NaN,NaN,NaN,NaN,NaN
1620963900,14749.4,14749.65,14591.9,14677.8,NaN,NaN,NaN,NaN,NaN,NaN
1621223100,14756.25,14938,14725.35,14923.15,NaN,NaN,NaN,NaN,NaN,NaN
1621309500,15067.2,15137.25,15043.7,15108.1,NaN,NaN,NaN,NaN,NaN,NaN
1621395900,15058.6,15133.4,15008.85,15030.15,NaN,NaN,NaN,NaN,NaN,NaN
1621482300,15042.6,15069.8,14884.9,14906.05,99.06,99.15,99.06,99.15,NaN,NaN
1621568700,14987.8,15190,14985.85,15175.3,99.155,99.225,99.08,99.09,NaN,NaN
1621827900,15211.35,15256.25,15145.45,15197.7,99.03,99.13,99.03,99.12,NaN,NaN
1621914300,15291.75,15293.85,15163.4,15208.45,99,99.12,99,99.12,NaN,NaN
1622000700,15257.05,15319.9,15194.95,15301.45,NaN,NaN,NaN,NaN,NaN,NaN
1622087100,15323.95,15384.55,15272.5,15337.85,99.02,99.02,99.02,99.02,NaN,NaN
1622173500,15421.2,15469.65,15394.75,15435.65,98.95,99.075,98.9,98.9,NaN,NaN
1622432700,15437.75,15606.35,15374,15582.8,96.5167,96.5167,96.3999,96.3999,NaN,NaN
1622519100,15629.65,15660.75,15528.3,15574.85,96.3999,96.4083,96.291,96.291,NaN,NaN
1622605500,15520.35,15597.45,15459.85,15576.2,96.291,96.3062,96.2512,96.2512,NaN,NaN
1622691900,15655.55,15705.1,15611,15690.35,96.2512,96.5014,96.2512,96.3104,NaN,NaN
1622778300,15712.5,15733.6,15622.35,15670.25,96.3104,96.4181,96.3104,96.3582,NaN,NaN
1623037500,15725.1,15773.45,15678.1,15751.65,96.3582,96.417,96.3582,96.417,NaN,NaN
1623123900,15773.9,15778.8,15680,15740.1,96.417,96.4558,96.417,96.4558,NaN,NaN
1623210300,15766.3,15800.45,15566.9,15635.35,96.4558,96.4903,96.4558,96.4821,NaN,NaN
1623296700,15692.1,15751.25,15648.5,15737.75,96.4821,96.6,96.4821,96.6,NaN,NaN
1623383100,15796.45,15835.55,15749.8,15799.35,96.6,96.7179,96.6,96.7179,NaN,NaN
1623642300,15791.4,15823.05,15606.5,15811.85,96.7331,96.7688,96.661,96.661,NaN,NaN
1623728700,15866.95,15901.6,15842.4,15869.25,96.661,96.6633,96.3462,96.3462,NaN,NaN
1623815100,15847.5,15880.85,15742.6,15767.55,96.3545,96.3545,96.0073,96.0073,NaN,NaN
1623901500,15648.3,15769.35,15616.75,15691.4,96.0073,96.0073,95.8969,95.8969,NaN,NaN
1623987900,15756.5,15761.5,15450.9,15683.35,95.8969,96.55,95.8969,96.55,NaN,NaN
1624247100,15525.85,15765.15,15505.65,15746.5,98.85,98.883,98.67,98.72,NaN,NaN
1624333500,15840.5,15895.75,15752.1,15772.75,98.62,98.778,98.62,98.75,NaN,NaN
1624419900,15862.8,15862.95,15673.95,15686.95,98.66,98.823,98.66,98.8,NaN,NaN
1624506300,15737.3,15821.4,15702.7,15790.45,98.75,98.87,98.723,98.84,NaN,NaN
1624592700,15839.35,15870.8,15772.3,15860.35,98.48,98.825,98.48,98.73,NaN,NaN
1624851900,15915.35,15915.65,15792.15,15814.7,98.6,98.65,98.32,98.53,NaN,NaN
1624938300,15807.5,15835.9,15724.05,15748.45,98.35,98.67,98.35,98.67,NaN,NaN
1625024700,15776.9,15839.1,15708.75,15721.5,98.3,98.58,98.3,98.57,NaN,NaN
1625111100,15755.05,15755.55,15667.05,15680,98.35,98.68,98.35,98.65,NaN,NaN
1625197500,15705.85,15738.35,15635.95,15722.2,98.5,98.54,98.4,98.47,NaN,NaN
1625456700,15793.4,15845.95,15762.05,15834.35,98.5,98.5,98.27,98.31,NaN,NaN
1625543100,15813.75,15914.2,15801,15818.25,97.85,97.96,97.6,97.7,NaN,NaN
1625629500,15819.6,15893.55,15779.7,15879.65,97.8,97.8,97.6,97.78,NaN,NaN
1625715900,15855.4,15885.75,15682.9,15727.9,97.8,98.06,97.8,98.06,NaN,NaN
1625802300,15688.25,15730.85,15632.75,15689.8,97.853,97.95,97.55,97.63,NaN,NaN
1626061500,15766.8,15789.2,15644.75,15692.6,97,97.5,97,97.39,NaN,NaN
1626147900,15794,15820.8,15744.6,15812.35,100,100,99.95,99.98,NaN,NaN
1626234300,15808.7,15877.35,15764.2,15853.95,99.84,99.93,99.84,99.93,NaN,NaN
1626320700,15872.15,15952.35,15855,15924.2,99.935,99.94,99.853,99.87,NaN,NaN
1626407100,15958.35,15962.25,15882.6,15923.4,99.66,99.9,99.66,99.78,NaN,NaN
1626666300,15754.5,15836.9,15707.5,15752.4,99.71,99.8,99.71,99.8,NaN,NaN
1626752700,15703.95,15728.45,15578.55,15632.1,99.78,99.88,99.78,99.86,NaN,NaN
1626925500,15736.6,15834.8,15726.4,15824.05,99.57,99.76,99.57,99.72,NaN,NaN
1627011900,15856.8,15899.8,15768.4,15856.05,99.65,99.69,99.52,99.52,NaN,NaN
1627271100,15849.3,15893.35,15797,15824.45,99.44,99.55,99.423,99.49,NaN,NaN
1627357500,15860.5,15881.55,15701,15746.45,99.34,99.45,99.34,99.42,NaN,NaN
1627443900,15761.55,15767.5,15513.45,15709.4,99.36,99.45,99.32,99.35,NaN,NaN
1627530300,15762.7,15817.35,15737.8,15778.45,99.26,99.35,99.24,99.28,NaN,NaN
1627616700,15800.6,15862.8,15744.85,15763.05,99.08,99.27,99.08,99.23,NaN,NaN
1627875900,15874.9,15892.9,15834.65,15885.15,99.23,99.32,99.23,99.28,NaN,NaN
1627962300,15951.55,16146.9,15914.35,16130.75,99.25,99.35,99.25,99.26,NaN,NaN
1628048700,16195.25,16290.2,16176.15,16258.8,99.21,99.31,99.21,99.27,NaN,NaN
1628135100,16288.95,16349.45,16210.3,16294.6,99.28,99.3,99.153,99.21,NaN,NaN
1628221500,16304.4,16336.75,16223.3,16238.2,99.16,99.16,98.81,99.01,NaN,NaN
1628480700,16281.35,16320.75,16179.05,16258.25,99,99.115,98.995,99.11,NaN,NaN
1628567100,16274.8,16359.25,16202.25,16280.1,99.01,99.05,98.99,99.02,NaN,NaN
1628653500,16327.3,16338.75,16162.55,16282.25,98.91,99.04,98.85,99,NaN,NaN
1628739900,16303.65,16375.5,16286.9,16364.4,98.95,99.09,98.95,99.07,NaN,NaN
1628826300,16385.699,16543.6,16376.3,16529.1,98.99,99.06,98.95,98.96,NaN,NaN
1629085500,16518.4,16589.4,16480.75,16563.051,NaN,NaN,NaN,NaN,NaN,NaN
1629171900,16545.25,16628.551,16495.4,16614.6,98.85,99.05,98.85,99.01,NaN,NaN
1629258300,16691.949,16701.85,16535.85,16568.85,98.91,99.07,98.91,99.06,NaN,NaN
1629431100,16382.5,16509.551,16376.05,16450.5,99,99.12,98.973,99.01,NaN,NaN
1629690300,16592.25,16592.5,16395.699,16496.449,98.94,99.01,98.925,98.95,NaN,NaN
1629776700,16561.4,16647.1,16495.301,16624.6,98.88,98.93,98.833,98.9,NaN,NaN
1629863100,16654,16712.449,16617.5,16634.65,98.8,98.96,98.78,98.94,NaN,NaN
