time,open,high,low,close,"NIFTYSMLCAP50, NSE: Open","NIFTYSMLCAP50, NSE: High","NIFTYSMLCAP50, NSE: Low","NIFTYSMLCAP50, NSE: Close",Volume,Volume MA
1439351100,8445.7002,8446.9502,8337.9502,8349.4502,NaN,NaN,NaN,NaN,NaN,NaN
1439437500,8384.4502,8429.5,8339.75,8355.8496,NaN,NaN,NaN,NaN,NaN,NaN
1439523900,8402.3496,8530.0996,8381.2002,8518.5498,NaN,NaN,NaN,NaN,NaN,NaN
1439783100,8530.5,8530.5996,8428.0498,8477.2998,NaN,NaN,NaN,NaN,NaN,NaN
1439869500,8505.8496,8525.75,8433.5996,8466.5498,NaN,NaN,NaN,NaN,NaN,NaN
1439955900,8468.0498,8520.4502,8425.9502,8495.1504,NaN,NaN,NaN,NaN,NaN,NaN
1440042300,8471.0498,8501.3496,8359.75,8372.75,NaN,NaN,NaN,NaN,NaN,NaN
1440128700,8305.4004,8322.2002,8225.0498,8299.9502,NaN,NaN,NaN,NaN,NaN,NaN
1440387900,8055.9502,8060.0498,7769.3999,7809,NaN,NaN,NaN,NaN,NaN,NaN
1440474300,7895.3999,7925.3999,7667.25,7880.7002,NaN,NaN,NaN,NaN,NaN,NaN
1440560700,7865.25,7930.0498,7777.1001,7791.8501,NaN,NaN,NaN,NaN,NaN,NaN
1440647100,7921.6001,7963.6001,7862.2998,7948.9502,NaN,NaN,NaN,NaN,NaN,NaN
1440733500,8053.7002,8091.7998,7961.6499,8001.9502,NaN,NaN,NaN,NaN,NaN,NaN
1440992700,8009.25,8043.6001,7947.9502,7971.2998,NaN,NaN,NaN,NaN,NaN,NaN
1441079100,7907.9502,7929.1001,7746.5,7785.8501,NaN,NaN,NaN,NaN,NaN,NaN
1441165500,7856.6499,7862.5498,7699.25,7717,NaN,NaN,NaN,NaN,NaN,NaN
1441251900,7774.4502,7845.6001,7754.0498,7823,NaN,NaN,NaN,NaN,NaN,NaN
1441338300,7803.3999,7804.8999,7626.8501,7655.0498,NaN,NaN,NaN,NaN,NaN,NaN
1441597500,7685.8501,7705.0498,7545.8999,7558.7998,NaN,NaN,NaN,NaN,NaN,NaN
1441683900,7587.7002,7720.8999,7539.5,7688.25,NaN,NaN,NaN,NaN,NaN,NaN
1441770300,7805.8501,7846.0498,7764.5498,7818.6001,NaN,NaN,NaN,NaN,NaN,NaN
1441856700,7729.0498,7819.8501,7678.5,7788.1001,NaN,NaN,NaN,NaN,NaN,NaN
1441943100,7833.7998,7864.8501,7759.8999,7789.2998,NaN,NaN,NaN,NaN,NaN,NaN
1442202300,7811.1001,7879.9502,7761.8501,7872.25,NaN,NaN,NaN,NaN,NaN,NaN
1442288700,7867.3501,7880,7799.75,7829.1001,NaN,NaN,NaN,NaN,NaN,NaN
1442375100,7886.8501,7913.8999,7853.2998,7899.1499,NaN,NaN,NaN,NaN,NaN,NaN
1442547900,7967.4502,8055,7955.8501,7981.8999,NaN,NaN,NaN,NaN,NaN,NaN
1442807100,7911.5,7987.8999,7908.3501,7977.1001,NaN,NaN,NaN,NaN,NaN,NaN
1442893500,8014.7998,8021.6001,7787.75,7812,NaN,NaN,NaN,NaN,NaN,NaN
1442979900,7737.3501,7882.8999,7723.25,7845.9502,NaN,NaN,NaN,NaN,NaN,NaN
1443066300,7838.3999,7894.5,7804.1001,7868.5,NaN,NaN,NaN,NaN,NaN,NaN
1443411900,7892.7998,7893.9502,7787.9502,7795.7002,NaN,NaN,NaN,NaN,NaN,NaN
1443498300,7725.7002,7926.5498,7691.2002,7843.2998,NaN,NaN,NaN,NaN,NaN,NaN
1443584700,7924.25,7957.7002,7874.5,7948.8999,NaN,NaN,NaN,NaN,NaN,NaN
1443671100,7992.0498,8008.25,7930.6499,7950.8999,NaN,NaN,NaN,NaN,NaN,NaN
1444016700,8005.1001,8128.8999,8005.1001,8119.2998,NaN,NaN,NaN,NaN,NaN,NaN
1444103100,8180.4502,8180.9502,8096.5,8152.8999,NaN,NaN,NaN,NaN,NaN,NaN
1444189500,8146.2002,8188.8999,8132.8999,8177.3999,NaN,NaN,NaN,NaN,NaN,NaN
1444275900,8196.75,8196.75,8105.8501,8129.3501,NaN,NaN,NaN,NaN,NaN,NaN
1444362300,8186.3501,8232.2002,8139.6499,8189.7002,NaN,NaN,NaN,NaN,NaN,NaN
1444621500,8231.5,8244.5,8128.2002,8143.6001,NaN,NaN,NaN,NaN,NaN,NaN
1444707900,8121.9502,8150.25,8088.6001,8131.7002,NaN,NaN,NaN,NaN,NaN,NaN
1444794300,8102.3999,8139.2998,8096.3501,8107.8999,NaN,NaN,NaN,NaN,NaN,NaN
1444880700,8134.3501,8190.5498,8129.7998,8179.5,NaN,NaN,NaN,NaN,NaN,NaN
1444967100,8193.6504,8246.4004,8147.6499,8238.1504,NaN,NaN,NaN,NaN,NaN,NaN
1445226300,8262.5498,8283.0498,8239.2002,8275.0498,NaN,NaN,NaN,NaN,NaN,NaN
1445312700,8280.2998,8294.0498,8229.2002,8261.6504,NaN,NaN,NaN,NaN,NaN,NaN
1445399100,8258.3496,8294.4004,8217.1504,8251.7002,NaN,NaN,NaN,NaN,NaN,NaN
1445571900,8308.25,8328.0996,8280.75,8295.4502,NaN,NaN,NaN,NaN,NaN,NaN
1445831100,8333.6504,8336.2998,8252.0498,8260.5498,NaN,NaN,NaN,NaN,NaN,NaN
1445917500,8230.3496,8241.9502,8217.0498,8232.9004,NaN,NaN,NaN,NaN,NaN,NaN
1446003900,8188.8999,8209.0996,8131.7998,8171.2002,NaN,NaN,NaN,NaN,NaN,NaN
1446090300,8175.4502,8179.6001,8098,8111.75,NaN,NaN,NaN,NaN,NaN,NaN
1446176700,8123.5498,8146.1001,8044.3999,8065.7998,NaN,NaN,NaN,NaN,NaN,NaN
1446435900,8054.5498,8060.7002,7995.6001,8050.7998,NaN,NaN,NaN,NaN,NaN,NaN
1446522300,8086.3501,8100.3501,8031.75,8060.7002,NaN,NaN,NaN,NaN,NaN,NaN
1446608700,8104.8999,8116.1001,8027.2998,8040.2002,NaN,NaN,NaN,NaN,NaN,NaN
1446695100,8030.3501,8031.2002,7944.1001,7955.4502,NaN,NaN,NaN,NaN,NaN,NaN
1446781500,7956.5498,8002.6499,7926.1499,7954.2998,NaN,NaN,NaN,NaN,NaN,NaN
1447040700,7788.25,7937.75,7771.7002,7915.2002,NaN,NaN,NaN,NaN,NaN,NaN
1447127100,7877.6001,7885.1001,7772.8501,7783.3501,NaN,NaN,NaN,NaN,NaN,NaN
1447213500,7838.7998,7847.9502,7819.1001,7825,NaN,NaN,NaN,NaN,NaN,NaN
1447386300,7762.4502,7775.1001,7730.8999,7762.25,NaN,NaN,NaN,NaN,NaN,NaN
1447645500,7732.9502,7838.8501,7714.1499,7806.6001,NaN,NaN,NaN,NaN,NaN,NaN
1447731900,7848.75,7860.4502,7793,7837.5498,NaN,NaN,NaN,NaN,NaN,NaN
1447818300,7823.1499,7843.3999,7725.0498,7731.7998,NaN,NaN,NaN,NaN,NaN,NaN
1447904700,7788.5,7854.8999,7765.4502,7842.75,NaN,NaN,NaN,NaN,NaN,NaN
1447991100,7841.8999,7906.9502,7817.7998,7856.5498,NaN,NaN,NaN,NaN,NaN,NaN
1448250300,7869.5,7877.5,7825.2002,7849.25,NaN,NaN,NaN,NaN,NaN,NaN
1448336700,7837,7870.3501,7812.6499,7831.6001,NaN,NaN,NaN,NaN,NaN,NaN
1448509500,7837.1499,7897.1001,7832,7883.7998,NaN,NaN,NaN,NaN,NaN,NaN
1448595900,7910.6001,7959.2998,7879.4502,7942.7002,NaN,NaN,NaN,NaN,NaN,NaN
1448855100,7936.25,7966,7922.7998,7935.25,NaN,NaN,NaN,NaN,NaN,NaN
1448941500,7958.1499,7972.1499,7934.1499,7954.8999,NaN,NaN,NaN,NaN,NaN,NaN
1449027900,7976.7002,7979.2998,7910.7998,7931.3501,NaN,NaN,NaN,NaN,NaN,NaN
1449114300,7902.2998,7912.2998,7853.2998,7864.1499,NaN,NaN,NaN,NaN,NaN,NaN
1449200700,7817.6001,7821.3999,7775.7002,7781.8999,NaN,NaN,NaN,NaN,NaN,NaN
1449459900,7816.5498,7825.3999,7746.0498,7765.3999,NaN,NaN,NaN,NaN,NaN,NaN
1449546300,7738.5,7771.25,7685.4502,7701.7002,NaN,NaN,NaN,NaN,NaN,NaN
1449632700,7695.5,7702.8501,7606.8999,7612.5,NaN,NaN,NaN,NaN,NaN,NaN
1449719100,7643.2998,7691.9502,7610,7683.2998,NaN,NaN,NaN,NaN,NaN,NaN
1449805500,7699.6001,7703.0498,7575.2998,7610.4502,NaN,NaN,NaN,NaN,NaN,NaN
1450064700,7558.2002,7663.9502,7551.0498,7650.0498,NaN,NaN,NaN,NaN,NaN,NaN
1450151100,7659.1499,7705,7625.1001,7700.8999,NaN,NaN,NaN,NaN,NaN,NaN
1450237500,7725.25,7776.6001,7715.75,7750.8999,NaN,NaN,NaN,NaN,NaN,NaN
1450323900,7783.0498,7852.8999,7737.5498,7844.3501,NaN,NaN,NaN,NaN,NaN,NaN
1450410300,7828.8999,7836.1499,7753.3501,7761.9502,NaN,NaN,NaN,NaN,NaN,NaN
1450669500,7745.6499,7840.75,7733.4502,7834.4502,NaN,NaN,NaN,NaN,NaN,NaN
1450755900,7829.3999,7846.2998,7776.8501,7786.1001,NaN,NaN,NaN,NaN,NaN,NaN
1450842300,7830.4502,7871.4502,7826.1001,7865.9502,NaN,NaN,NaN,NaN,NaN,NaN
1450928700,7888.75,7888.75,7835.5,7861.0498,NaN,NaN,NaN,NaN,NaN,NaN
1451274300,7863.2002,7937.2002,7863,7925.1499,NaN,NaN,NaN,NaN,NaN,NaN
1451360700,7929.2002,7942.1499,7902.75,7928.9502,NaN,NaN,NaN,NaN,NaN,NaN
1451447100,7938.6001,7944.75,7889.8501,7896.25,NaN,NaN,NaN,NaN,NaN,NaN
1451533500,7897.7998,7955.5498,7891.1499,7946.3501,NaN,NaN,NaN,NaN,NaN,NaN
1451619900,7938.4502,7972.5498,7909.7998,7963.2002,NaN,NaN,NaN,NaN,NaN,NaN
1451879100,7924.5498,7937.5498,7781.1001,7791.2998,NaN,NaN,NaN,NaN,NaN,NaN
1451965500,7828.3999,7831.2002,7763.25,7784.6499,NaN,NaN,NaN,NaN,NaN,NaN
1452051900,7788.0498,7800.9502,7721.2002,7741,NaN,NaN,NaN,NaN,NaN,NaN
1452138300,7673.3501,7674.9502,7556.6001,7568.2998,NaN,NaN,NaN,NaN,NaN,NaN
1452224700,7611.6499,7634.1001,7581.0498,7601.3501,NaN,NaN,NaN,NaN,NaN,NaN
1452483900,7527.4502,7605.1001,7494.3501,7563.8501,NaN,NaN,NaN,NaN,NaN,NaN
1452570300,7587.2002,7588.2998,7487.7998,7510.2998,NaN,NaN,NaN,NaN,NaN,NaN
1452656700,7557.8999,7590.9502,7425.7998,7562.3999,NaN,NaN,NaN,NaN,NaN,NaN
1452743100,7467.3999,7604.7998,7443.7998,7536.7998,NaN,NaN,NaN,NaN,NaN,NaN
1452829500,7561.6499,7566.5,7427.2998,7437.7998,NaN,NaN,NaN,NaN,NaN,NaN
1453088700,7420.3501,7463.6499,7336.3999,7351,NaN,NaN,NaN,NaN,NaN,NaN
1453175100,7381.7998,7462.75,7364.1499,7435.1001,NaN,NaN,NaN,NaN,NaN,NaN
1453261500,7357,7470.8999,7241.5,7309.2998,NaN,NaN,NaN,NaN,NaN,NaN
1453347900,7376.6499,7398.7002,7250,7276.7998,NaN,NaN,NaN,NaN,NaN,NaN
1453434300,7355.7002,7433.3999,7327.6001,7422.4502,NaN,NaN,NaN,NaN,NaN,NaN
1453693500,7468.75,7487.1499,7421.2002,7436.1499,NaN,NaN,NaN,NaN,NaN,NaN
1453866300,7469.6001,7477.8999,7419.7002,7437.75,NaN,NaN,NaN,NaN,NaN,NaN
1453952700,7426.5,7468.8501,7409.6001,7424.6499,NaN,NaN,NaN,NaN,NaN,NaN
1454039100,7413.3501,7575.6499,7402.7998,7563.5498,NaN,NaN,NaN,NaN,NaN,NaN
1454298300,7589.5,7600.4502,7541.25,7555.9502,NaN,NaN,NaN,NaN,NaN,NaN
1454384700,7566.6499,7576.2998,7428.0498,7455.5498,NaN,NaN,NaN,NaN,NaN,NaN
1454471100,7392.4502,7419.3999,7350.2998,7361.7998,NaN,NaN,NaN,NaN,NaN,NaN
1454557500,7411.4502,7457.0498,7365.9502,7404,NaN,NaN,NaN,NaN,NaN,NaN
1454643900,7418.25,7503.1499,7406.6499,7489.1001,NaN,NaN,NaN,NaN,NaN,NaN
1454903100,7489.7002,7512.5498,7363.2002,7387.25,NaN,NaN,NaN,NaN,NaN,NaN
1454989500,7303.9502,7323.4502,7275.1499,7298.2002,NaN,NaN,NaN,NaN,NaN,NaN
1455075900,7264.2998,7271.8501,7177.75,7215.7002,NaN,NaN,NaN,NaN,NaN,NaN
1455162300,7203.6001,7208.6499,6959.9502,6976.3501,NaN,NaN,NaN,NaN,NaN,NaN
1455248700,7023.6499,7034.7998,6869,6980.9502,NaN,NaN,NaN,NaN,NaN,NaN
1455507900,7057.3501,7182.7998,7056.7998,7162.9502,NaN,NaN,NaN,NaN,NaN,NaN
1455594300,7201.25,7204.6499,7037.7002,7048.25,NaN,NaN,NaN,NaN,NaN,NaN
1455680700,7058.8501,7123.7002,6960.6499,7108.4502,NaN,NaN,NaN,NaN,NaN,NaN
1455767100,7177.3999,7215.1001,7127.8501,7191.75,NaN,NaN,NaN,NaN,NaN,NaN
1455853500,7170.5498,7226.8501,7145.9502,7210.75,NaN,NaN,NaN,NaN,NaN,NaN
1456112700,7208.8501,7252.3999,7200.7002,7234.5498,NaN,NaN,NaN,NaN,NaN,NaN
1456199100,7240.2998,7241.7002,7090.7002,7109.5498,NaN,NaN,NaN,NaN,NaN,NaN
1456285500,7075,7090.7998,7009.75,7018.7002,NaN,NaN,NaN,NaN,NaN,NaN
1456371900,7029.8501,7034.2002,6961.3999,6970.6001,NaN,NaN,NaN,NaN,NaN,NaN
1456458300,7039.2998,7052.8999,6985.1001,7029.75,NaN,NaN,NaN,NaN,NaN,NaN
1456717500,7050.4502,7094.6001,6825.7998,6987.0498,NaN,NaN,NaN,NaN,NaN,NaN
1456803900,7038.25,7235.5,7035.1001,7222.2998,NaN,NaN,NaN,NaN,NaN,NaN
1456890300,7321.7002,7380.3501,7308.1499,7368.8501,NaN,NaN,NaN,NaN,NaN,NaN
1456976700,7429.5498,7483.9502,7406.0498,7475.6001,NaN,NaN,NaN,NaN,NaN,NaN
1457063100,7505.3999,7505.8999,7444.1001,7485.3501,NaN,NaN,NaN,NaN,NaN,NaN
1457408700,7486.3999,7527.1499,7442.1499,7485.2998,NaN,NaN,NaN,NaN,NaN,NaN
1457495100,7436.1001,7539,7424.2998,7531.7998,NaN,NaN,NaN,NaN,NaN,NaN
1457581500,7545.3501,7547.1001,7447.3999,7486.1499,NaN,NaN,NaN,NaN,NaN,NaN
1457667900,7484.8501,7543.9502,7460.6001,7510.2002,NaN,NaN,NaN,NaN,NaN,NaN
1457927100,7542.6001,7583.7002,7515.0498,7538.75,NaN,NaN,NaN,NaN,NaN,NaN
1458013500,7535.8501,7545.2002,7452.7998,7460.6001,NaN,NaN,NaN,NaN,NaN,NaN
1458099900,7457.0498,7508,7405.1499,7498.75,NaN,NaN,NaN,NaN,NaN,NaN
1458186300,7557.3999,7585.2998,7479.3999,7512.5498,NaN,NaN,NaN,NaN,NaN,NaN
1458272700,7534.6499,7613.6001,7517.8999,7604.3501,NaN,NaN,NaN,NaN,NaN,NaN
1458531900,7619.2002,7713.5498,7617.7002,7704.25,NaN,NaN,NaN,NaN,NaN,NaN
1458618300,7695.5498,7728.2002,7643.7998,7714.8999,NaN,NaN,NaN,NaN,NaN,NaN
1458704700,7717.4502,7726.8501,7670.6001,7716.5,NaN,NaN,NaN,NaN,NaN,NaN
1459136700,7741,7749.3999,7587.7002,7615.1001,NaN,NaN,NaN,NaN,NaN,NaN
1459223100,7606.5498,7652.8999,7582.25,7597,NaN,NaN,NaN,NaN,NaN,NaN
1459309500,7651.1001,7741.9502,7643.4502,7735.2002,NaN,NaN,NaN,NaN,NaN,NaN
1459395900,7727.6499,7777.6001,7702,7738.3999,NaN,NaN,NaN,NaN,NaN,NaN
1459482300,7718.0498,7740.1499,7666.1001,7713.0498,NaN,NaN,NaN,NaN,NaN,NaN
1459741500,7733.1499,7764.4502,7704.3999,7758.7998,NaN,NaN,NaN,NaN,NaN,NaN
1459827900,7736.2998,7736.2998,7588.6499,7603.2002,NaN,NaN,NaN,NaN,NaN,NaN
1459914300,7636.0498,7638.6499,7591.75,7614.3501,NaN,NaN,NaN,NaN,NaN,NaN
1460000700,7630.3999,7630.75,7535.8501,7546.4502,NaN,NaN,NaN,NaN,NaN,NaN
1460087100,7542.3501,7569.3501,7526.7002,7555.2002,NaN,NaN,NaN,NaN,NaN,NaN
1460346300,7577.7998,7678.7998,7516.8501,7671.3999,NaN,NaN,NaN,NaN,NaN,NaN
1460432700,7669.25,7717.3999,7663.3501,7708.9502,NaN,NaN,NaN,NaN,NaN,NaN
1460519100,7777.1499,7864.7998,7772.2002,7850.4502,NaN,NaN,NaN,NaN,NaN,NaN
1460951100,7908.1499,7920.6001,7842.75,7914.7002,NaN,NaN,NaN,NaN,NaN,NaN
1461123900,7950.0498,7950.3999,7877.5498,7914.75,NaN,NaN,NaN,NaN,NaN,NaN
1461210300,7953.6499,7978.4502,7884.1001,7912.0498,NaN,NaN,NaN,NaN,NaN,NaN
1461296700,7891.7998,7923.3501,7873.3501,7899.2998,NaN,NaN,NaN,NaN,NaN,NaN
1461555900,7894.7998,7911,7827,7855.0498,NaN,NaN,NaN,NaN,NaN,NaN
1461642300,7828.1499,7974.5,7822.5498,7962.6499,NaN,NaN,NaN,NaN,NaN,NaN
1461728700,7942,7991,7940.5498,7979.8999,NaN,NaN,NaN,NaN,NaN,NaN
1461815100,7967.3999,7992,7834.4502,7847.25,NaN,NaN,NaN,NaN,NaN,NaN
1461901500,7844.25,7889.0498,7788.7002,7849.7998,NaN,NaN,NaN,NaN,NaN,NaN
1462160700,7822.7002,7829.7998,7777.2998,7805.8999,NaN,NaN,NaN,NaN,NaN,NaN
1462247100,7824.7998,7890.25,7735.1499,7747,NaN,NaN,NaN,NaN,NaN,NaN
1462333500,7724.1499,7749,7697.25,7706.5498,NaN,NaN,NaN,NaN,NaN,NaN
1462419900,7731,7777.5498,7706.8501,7735.5,NaN,NaN,NaN,NaN,NaN,NaN
1462506300,7717.6499,7738.8999,7678.3501,7733.4502,NaN,NaN,NaN,NaN,NaN,NaN
1462765500,7755.25,7873.6499,7753.5498,7866.0498,NaN,NaN,NaN,NaN,NaN,NaN
1462851900,7873.5498,7896.8999,7837.7002,7887.7998,NaN,NaN,NaN,NaN,NaN,NaN
1462938300,7804.6499,7893.1001,7780.8999,7848.8501,NaN,NaN,NaN,NaN,NaN,NaN
1463024700,7871.4502,7916.0498,7849.6499,7900.3999,NaN,NaN,NaN,NaN,NaN,NaN
1463111100,7881,7881,7784.2002,7814.8999,NaN,NaN,NaN,NaN,NaN,NaN
1463370300,7831.2002,7873.8999,7772.1499,7860.75,NaN,NaN,NaN,NaN,NaN,NaN
1463456700,7896.8501,7940.1001,7879.7002,7890.75,NaN,NaN,NaN,NaN,NaN,NaN
1463543100,7846.75,7882.0498,7810.75,7870.1499,NaN,NaN,NaN,NaN,NaN,NaN
1463629500,7875.5,7876.2002,7766.7998,7783.3999,NaN,NaN,NaN,NaN,NaN,NaN
1463715900,7792.2002,7812.3999,7735.75,7749.7002,NaN,NaN,NaN,NaN,NaN,NaN
1463975100,7813.9502,7820.6001,7722.2002,7731.0498,NaN,NaN,NaN,NaN,NaN,NaN
1464061500,7738.0498,7761.5498,7715.7998,7748.8501,NaN,NaN,NaN,NaN,NaN,NaN
1464147900,7811.7998,7941.2002,7809.2998,7934.8999,NaN,NaN,NaN,NaN,NaN,NaN
1464234300,7974.4502,8083,7948.5,8069.6499,NaN,NaN,NaN,NaN,NaN,NaN
1464320700,8081.9502,8164.2002,8077.0498,8156.6499,NaN,NaN,NaN,NaN,NaN,NaN
1464579900,8166.5,8200,8150.7998,8178.5,NaN,NaN,NaN,NaN,NaN,NaN
1464666300,8209.8496,8213.5996,8134.2998,8160.1001,NaN,NaN,NaN,NaN,NaN,NaN
1464752700,8179.2002,8215.3496,8171.0498,8179.9502,NaN,NaN,NaN,NaN,NaN,NaN
1464839100,8156.8999,8229.5,8154.75,8218.9502,NaN,NaN,NaN,NaN,NaN,NaN
1464925500,8246.2002,8262,8209.8496,8220.7998,NaN,NaN,NaN,NaN,NaN,NaN
1465184700,8228.75,8234.7002,8186.0498,8201.0498,NaN,NaN,NaN,NaN,NaN,NaN
1465271100,8235.5498,8294.9502,8216.4004,8266.4502,NaN,NaN,NaN,NaN,NaN,NaN
1465357500,8285.5,8288.9004,8252.0498,8273.0498,NaN,NaN,NaN,NaN,NaN,NaN
1465443900,8273.3496,8273.3496,8184.6001,8203.5996,NaN,NaN,NaN,NaN,NaN,NaN
1465530300,8180.25,8265.5996,8162.8501,8170.0498,NaN,NaN,NaN,NaN,NaN,NaN
1465789500,8102.25,8125.25,8063.8999,8110.6001,NaN,NaN,NaN,NaN,NaN,NaN
1465875900,8134.3999,8134.9502,8069.5,8108.8501,NaN,NaN,NaN,NaN,NaN,NaN
1465962300,8139.3999,8213.2002,8123.1499,8206.5996,NaN,NaN,NaN,NaN,NaN,NaN
1466048700,8180.6499,8180.6499,8074.4502,8140.75,NaN,NaN,NaN,NaN,NaN,NaN
1466135100,8176.6499,8195.25,8135.7998,8170.2002,NaN,NaN,NaN,NaN,NaN,NaN
1466394300,8115.75,8244.1504,8107.3501,8238.5,NaN,NaN,NaN,NaN,NaN,NaN
1466480700,8255.4004,8257.25,8202.1504,8219.9004,NaN,NaN,NaN,NaN,NaN,NaN
1466567100,8213.6504,8238.3496,8153.25,8203.7002,NaN,NaN,NaN,NaN,NaN,NaN
1466653500,8201.1504,8285.5996,8188.2998,8270.4502,NaN,NaN,NaN,NaN,NaN,NaN
1466739900,8029.1001,8100.7002,7927.0498,8088.6001,NaN,NaN,NaN,NaN,NaN,NaN
1466999100,8039.3501,8120.6499,8039.3501,8094.7002,NaN,NaN,NaN,NaN,NaN,NaN
1467085500,8096.0498,8146.3501,8086.8501,8127.8501,NaN,NaN,NaN,NaN,NaN,NaN
1467171900,8173.1001,8212.4004,8157.6499,8204,NaN,NaN,NaN,NaN,NaN,NaN
1467258300,8260.25,8308.1504,8242.0996,8287.75,NaN,NaN,NaN,NaN,NaN,NaN
1467344700,8313.0498,8356.75,8308.6504,8328.3496,NaN,NaN,NaN,NaN,NaN,NaN
1467603900,8376.75,8398.4502,8364.7002,8370.7002,NaN,NaN,NaN,NaN,NaN,NaN
1467690300,8379.2998,8381.4502,8319.9502,8335.9502,NaN,NaN,NaN,NaN,NaN,NaN
1467863100,8342,8361.9502,8317.7002,8337.9004,NaN,NaN,NaN,NaN,NaN,NaN
1467949500,8350,8353.2998,8287.5498,8323.2002,NaN,NaN,NaN,NaN,NaN,NaN
1468208700,8413.3496,8475.25,8407.0498,8467.9004,NaN,NaN,NaN,NaN,NaN,NaN
1468295100,8502.5996,8526.5996,8479.2002,8521.0498,NaN,NaN,NaN,NaN,NaN,NaN
1468381500,8540.4502,8550.25,8493.5498,8519.5,NaN,NaN,NaN,NaN,NaN,NaN
1468467900,8515.75,8571.4004,8500.7002,8565,NaN,NaN,NaN,NaN,NaN,NaN
1468554300,8565.4502,8594.7998,8510.0498,8541.4004,NaN,NaN,NaN,NaN,NaN,NaN
1468813500,8564.0498,8587.0996,8494.3496,8508.7002,NaN,NaN,NaN,NaN,NaN,NaN
1468899900,8514.2998,8540.0498,8476.7002,8528.5498,NaN,NaN,NaN,NaN,NaN,NaN
1468986300,8515.4502,8569.9004,8512.5498,8565.8496,NaN,NaN,NaN,NaN,NaN,NaN
1469072700,8582.7002,8585.25,8503.4502,8510.0996,NaN,NaN,NaN,NaN,NaN,NaN
1469159100,8519.6504,8548.9502,8489.7998,8541.2002,NaN,NaN,NaN,NaN,NaN,NaN
1469418300,8519.9502,8641.1504,8517.2002,8635.6504,NaN,NaN,NaN,NaN,NaN,NaN
1469504700,8633.75,8644.9004,8577.1504,8590.6504,NaN,NaN,NaN,NaN,NaN,NaN
1469591100,8599.4004,8665,8572.0498,8615.7998,NaN,NaN,NaN,NaN,NaN,NaN
1469677500,8636.9502,8674.7002,8625.25,8666.2998,NaN,NaN,NaN,NaN,NaN,NaN
1469763900,8668.2998,8670.3496,8631.1504,8638.5,NaN,NaN,NaN,NaN,NaN,NaN
1470023100,8654.2998,8711.2998,8590.5,8636.5498,NaN,NaN,NaN,NaN,NaN,NaN
1470109500,8647.4502,8687.2002,8611.4004,8622.9004,NaN,NaN,NaN,NaN,NaN,NaN
1470195900,8635.2002,8635.4502,8529.5996,8544.8496,NaN,NaN,NaN,NaN,NaN,NaN
1470282300,8599.9502,8601.4004,8518.1504,8551.0996,NaN,NaN,NaN,NaN,NaN,NaN
1470368700,8600.2002,8689.4004,8590.1504,8683.1504,NaN,NaN,NaN,NaN,NaN,NaN
1470627900,8712.8496,8723.5,8697.5996,8711.3496,NaN,NaN,NaN,NaN,NaN,NaN
1470714300,8727.7998,8728.3496,8638.2002,8678.25,NaN,NaN,NaN,NaN,NaN,NaN
1470800700,8686.7002,8690.0996,8564.5996,8575.2998,NaN,NaN,NaN,NaN,NaN,NaN
1470887100,8572.7998,8601.1504,8540.0498,8592.1504,NaN,NaN,NaN,NaN,NaN,NaN
1470973500,8605.4502,8684.2998,8604.4502,8672.1504,NaN,NaN,NaN,NaN,NaN,NaN
1471319100,8670.25,8682.3496,8600.4502,8642.5498,NaN,NaN,NaN,NaN,NaN,NaN
1471405500,8639.7998,8667.0996,8603.5996,8624.0498,NaN,NaN,NaN,NaN,NaN,NaN
1471491900,8648.8496,8690.7002,8645.0498,8673.25,NaN,NaN,NaN,NaN,NaN,NaN
1471578300,8694.2998,8696.5996,8647.0996,8666.9004,NaN,NaN,NaN,NaN,NaN,NaN
1471837500,8667,8684.8496,8614,8629.1504,NaN,NaN,NaN,NaN,NaN,NaN
1471923900,8628.3496,8642.1504,8580,8632.5996,NaN,NaN,NaN,NaN,NaN,NaN
1472010300,8648.5,8661.0498,8620.9004,8650.2998,NaN,NaN,NaN,NaN,NaN,NaN
1472096700,8668.8496,8683.0498,8583.6504,8592.2002,NaN,NaN,NaN,NaN,NaN,NaN
1472183100,8614.3496,8622.9502,8547.5498,8572.5498,NaN,NaN,NaN,NaN,NaN,NaN
1472442300,8583.75,8622,8543.75,8607.4502,NaN,NaN,NaN,NaN,NaN,NaN
1472528700,8646.75,8750.5996,8642.25,8744.3496,NaN,NaN,NaN,NaN,NaN,NaN
1472615100,8754.0498,8819.2002,8754.0498,8786.2002,NaN,NaN,NaN,NaN,NaN,NaN
1472701500,8793.5996,8813.25,8759.9502,8774.6504,NaN,NaN,NaN,NaN,NaN,NaN
1472787900,8796.3496,8824.0996,8768.2002,8809.6504,NaN,NaN,NaN,NaN,NaN,NaN
1473133500,8852.7002,8950.8496,8848.4502,8943,NaN,NaN,NaN,NaN,NaN,NaN
1473219900,8968.7002,8968.7002,8913.3496,8917.9502,NaN,NaN,NaN,NaN,NaN,NaN
1473306300,8915.5,8960.3496,8896,8952.5,NaN,NaN,NaN,NaN,NaN,NaN
1473392700,8934.2998,8939.1504,8858.7002,8866.7002,NaN,NaN,NaN,NaN,NaN,NaN
1473651900,8732.9502,8746.9502,8699.4004,8715.5996,NaN,NaN,NaN,NaN,NaN,NaN
